pca_0,pca_1,pca_2,pca_3,classe
-2.128081787116537,1.4536362394452356,0.4328154289072788,1.367054265023066,Abyssinian
-3.25912670335852,0.15972613793959903,-0.8233016912200412,-1.6875105963723642,wheaten
-0.9463010353861165,0.21090456950460398,0.313009258450457,0.38600736007527486,Persian
1.3397021577093844,-1.138466258166729,0.05996028025282624,-1.066835626631373,wheaten
-1.3305702897279374,0.205865053777457,1.8619919144791317,-1.5084659774837066,leonberger
-0.5402889362228341,-1.7494392435545503,0.959823266593075,-0.00607658562343034,leonberger
-0.8737589500619541,1.0032456369617078,1.456751791313241,0.23133105489793176,Persian
1.885681642468827,-0.09331177552195388,-2.1402153738092142,-0.23431396923915385,wheaten
0.3118481583208581,-0.08992085390159878,-0.10584924071786661,0.9479321743694316,Persian
1.361370831956417,0.5976366262292546,0.720941541166363,0.13222411234713155,leonberger
-1.2170016634131378,1.4737740292673422,-0.46913246543298376,0.12219386673652034,Persian
-1.708183542281641,1.05541885930976,0.8504228885010031,0.11843216559424621,Abyssinian
0.8518683160594216,-0.28263129091021216,-0.21709440195782934,0.4116613797018283,wheaten
-0.3177530318830748,-1.1105888164943938,-0.10929583514756169,-0.3469530289978062,wheaten
-0.08285651592999,0.6807529164278127,-2.302209635573328,0.07454989988560343,wheaten
-0.31607319716308435,1.1455223502274983,-1.1728450124240144,1.2190368744967677,wheaten
0.2653301032089534,-0.5059793045596337,-2.125183755626648,-0.6321526721132045,Abyssinian
-1.544676204874153,-0.45724724239807457,-0.21009285258259203,0.5218039949810171,leonberger
-0.7143639692954675,0.4174841756541713,-0.7707300186233884,0.6582778236257304,wheaten
-1.335864241194867,-0.8603301013967551,-0.1905522842456816,-0.8457288561860591,wheaten
1.0035136995530227,0.815789795838154,0.8410159845916705,-0.721668373319759,Abyssinian
-0.6129771088999216,-0.6807647972941455,-0.45062616355510127,0.21317337694657687,leonberger
-1.411101100311143,-0.6952202059473057,-0.8454700090724211,-0.4729804442576663,Persian
1.5804049951575858,-0.6628840842402212,0.8745477101968473,0.8890351286238273,Abyssinian
0.26893185661557456,1.9827580221143988,-1.2069173732543745,-0.14966237975828894,Persian
1.0328620299326026,2.2058176797233706,0.02785540959227901,-2.178038008871965,Abyssinian
0.21421362269886302,-0.8509299757973181,-0.18902167702730688,1.1642046632434455,wheaten
-0.45308265232379524,0.28981010633953247,-0.5934406178705802,-0.23350980791906117,leonberger
-0.6530906050982767,-0.6298066286582799,0.4337768511612892,-0.3440774323529605,wheaten
-0.5761134399076,-0.5710803478964647,1.3243906813003712,-0.32532482918486955,wheaten
0.8051152222039111,-1.8722723468176043,-0.5257929751670498,0.12365740444407715,wheaten
1.0194068475240279,-0.9804727500127388,-0.15569711937373243,0.24895853275029894,Persian
1.9197919653153268,0.9960460562484703,-0.7524271861319208,0.3407025668066343,wheaten
-0.2984665027558706,-0.9137368598572815,-0.4130234322924431,-0.33575260218658354,Persian
-1.4909230169892072,-0.6431456623349631,1.2903301076905687,-1.2152123894038676,wheaten
0.18984478076870145,0.6987425524319675,0.4785031408116856,0.13696199427610717,Abyssinian
-1.3618276013731854,1.3411698726812662,-0.4136282563801763,0.6505227278837599,Abyssinian
-1.2446973152604637,-1.0353744272179397,-0.585086610318368,-0.3553784447994108,leonberger
-0.2404774384515935,1.8061309056020596,-0.6368560880382726,-0.23455542419918418,Persian
1.0591970636449943,-0.24207127142315957,-0.09493203268801712,1.066469658349466,leonberger
0.9034150225790046,-0.7770098579870854,1.8426090439795195,-0.8263275729520685,Persian
1.4241970279871425,2.848537955611957,0.47999523569672636,-0.5894168537995029,leonberger
-1.1637701799087143,-0.11011434084058516,0.03261917240302298,1.9136088538895117,Persian
0.7142859753399802,-1.893457650646788,0.4273517057568435,0.8222546882459172,Persian
0.36007667970500395,-0.21952060052280858,0.8502591779201033,-1.6318233411744896,leonberger
2.090829388923906,0.7169676849134998,0.19687093509464818,1.2988896272870945,Abyssinian
0.5733861205459844,0.3192136400685752,0.8379596021194586,1.6862067361240087,wheaten
0.10136274298646958,0.48148652633909056,-0.094402765388837,-0.13443104569127404,leonberger
0.14961941846598328,0.8860777060343165,-0.8435858822558784,0.7464163463899003,Abyssinian
-0.1531140627860241,-0.11267633758215782,0.8119133262250072,-1.2247426505050854,leonberger
0.09407866434046813,-0.8347006672511209,-2.285534698134368,0.9053633299419086,leonberger
0.02578439820943106,0.027784655562245547,2.4976402288752992,-0.5279040260839838,Persian
0.361602145741635,0.3258814450768883,-0.29154618970722135,-0.4341285775609456,Abyssinian
0.5132584233955833,-1.3138474017164545,-1.9114335389232104,0.9110430095265942,wheaten
0.34760203704166176,-0.4078332210332081,-0.6359880759844027,-2.3555592428365837,wheaten
-0.8183625644949525,-1.2237011717696042,0.7110034756906856,-0.3005927330033336,leonberger
-0.5583156237409809,-0.8228934923716218,-1.0021957364227356,1.2727266616116504,leonberger
0.3817926976552022,-0.1298183898031364,-1.1371696247413727,1.118347900275688,wheaten
-0.12636850391260535,-1.4868902910840731,-0.0765946545539393,1.0306999426991423,Abyssinian
-0.7598254294246007,0.8114916124529569,0.5133404463481308,0.31830353817890594,Persian
1.1229622796942558,-0.9995085412503916,-0.1266337243486548,-0.6450662386178012,wheaten
0.5437158434424713,-1.551525437197565,-0.7196660366289784,0.6437882725292852,wheaten
1.196471426020952,-1.1216111280241496,-0.26047353154490127,-0.4797102597521026,leonberger
-0.1472457098691725,0.9897932046332332,0.24974299312429377,2.117947410233664,Abyssinian
1.645975220145152,-0.6482934801265123,0.062258375869183445,1.2982267166313401,Persian
0.42056094493258483,-0.8474795744433534,-1.0192975450470905,0.5979697986760012,wheaten
-1.0273306431106808,-0.2625159797331377,0.06902386351091112,2.597904394579318,leonberger
-0.206720162103889,-0.39002183299312826,-1.0900567994652843,-0.43776060762301766,Abyssinian
0.31059907777843454,0.027343903040315594,-0.9001622665925032,-0.21515900050751396,leonberger
0.16858802191931682,0.43003361283927116,-0.7147898424178073,-0.5065901103767261,wheaten
2.123849860745242,0.42478907970204766,-1.0091579073925516,-1.1734618558880763,Abyssinian
-0.7055060375416051,-1.0180279994750125,-0.4665246578852028,-0.7258750381127445,leonberger
0.161214168688221,1.0455849799446353,1.0834300953959717,1.0792539934665484,Persian
-0.7445821742142514,-0.6063946191347768,0.4286641878954315,-0.519493289049321,wheaten
-0.8280099457017839,-1.2224510455936866,0.7165566177735563,-0.3000405470307419,leonberger
2.5842031774767023,1.0857277612254845,0.03449939622975521,-0.3577579653777909,Persian
-0.4473714099876375,-1.9398344834669987,1.15124893565584,0.1533912263797808,Abyssinian
-0.16480928862031924,0.7670071325653841,-0.48678686027901114,-0.1582128252044525,Abyssinian
-0.37649126565871155,0.8932529637701235,-0.04166666107250623,1.1171353483292048,Abyssinian
1.0707582290366973,2.382474608881375,-1.4651853861709372,-0.15176643317925914,Persian
-0.7687155632671312,-1.2395638094740764,0.9224055843202924,0.09985307930108833,leonberger
-0.5370486175537387,0.2940984113766318,-0.4430674470277932,0.22520348745521024,Abyssinian
-0.29344128346829335,-0.027270249746150613,-0.964230261080719,0.31672915297551724,wheaten
0.26486837528185103,-1.4473699222467145,-0.6703120464359087,-1.4797188150023597,leonberger
-0.6229421212260386,-1.074102847454129,1.5740401515025773,-0.45930776482529867,leonberger
1.2479845077589042,-0.8644081554632507,1.7351187206783099,0.9157596883522073,leonberger
-0.7570500259309598,0.13982848537933754,-0.05464997533675598,1.2447353208813332,wheaten
-1.1507656194539055,0.862113743841305,2.1474538541554002,0.24279342733845405,Persian
-0.5193517776090477,-0.37238989883572743,1.2912394887524028,1.2989111346059319,Abyssinian
1.6413560143884232,0.02369501526977788,0.16287246478689346,0.4483509833568806,Abyssinian
0.4757980620833018,0.27126286764108687,0.10981562991771915,-1.752591638758529,leonberger
-1.1459005791369223,-0.04201650867016967,-0.5022090709196855,0.7249693988683807,wheaten
0.03135073743249415,-0.8436204309988051,-0.28392337431922704,0.5903173010406588,wheaten
-2.1439449792312786,1.0463124719079384,0.7872337591424633,-0.150092602276616,Persian
-0.906024502044613,-0.469465311010642,1.3164072362354398,0.3754001453800797,Abyssinian
-0.6456756318342874,-0.591039037555041,-0.6770085349036519,0.24607354716216995,leonberger
0.9151147140879528,-0.9042604753176419,2.214483755522104,0.13363264494101829,Persian
-0.4174409442333267,1.813745718071028,-0.4557531057444321,-0.6934801019115139,leonberger
1.5174128115452212,0.9118456009639856,-1.5619363988374888,-3.203826847347997,Abyssinian
-0.08742661509708734,0.7848682308770245,1.0630401879174074,-1.6899475799614072,Persian
0.5354719173605713,-0.17620154278846942,-1.0252850350745555,2.036636680905984,Persian
0.4411239549739674,0.06732121005390443,1.3302000760217898,1.4501561293517695,Abyssinian
0.36598517564165534,0.5902813958486683,-0.9012757094673445,-1.006939036447786,leonberger
0.9093075582948227,0.9890637093024428,0.19694236928211556,0.20574226996121395,wheaten
-1.3143889687733643,0.534389054492419,-1.1253281733573497,-1.1184342995388166,wheaten
0.1650807710562659,1.0437166524271473,-0.4375570659699083,0.5060506503798846,leonberger
0.8914299638727754,0.2825140099117804,-0.5453944507022239,-0.1189957063300438,Abyssinian
0.5232355130337653,-0.9813268309231805,0.010802476440229034,0.35829054034932506,Abyssinian
0.8392983913149411,0.37086784510896004,-0.5648998311590439,-0.6991307098207401,Abyssinian
0.8140049488315061,2.4624473331267187,0.5671610931059116,-0.05909796680122338,Abyssinian
0.9668623748002061,1.1893863138774114,-1.3429456933832358,0.37245360258969384,Persian
-1.3700192688998245,-0.8881662184488616,0.4276759602185666,0.9113402396389285,Abyssinian
-0.7069130531505008,0.26788315106025623,0.13521013419544184,-0.24561819283207315,Persian
-0.390938285860866,-0.7133651520021317,0.6154428345601654,0.8049637258591119,Persian
0.3209772140133763,1.2457404624262542,-0.6225059265453475,0.39489467554818286,Abyssinian
-1.206003528768076,-0.793201550491799,1.2346373512150255,0.1874750906306468,Abyssinian
-0.7934091641494722,-0.7217517187558268,0.116793389216522,-0.34195414390388457,leonberger
1.1485972331485965,0.8970357676101687,0.17861068339214511,-0.706001973372044,Persian
-0.8606046379693757,-0.7516009362319602,-0.07255797952665087,0.4995059795866939,Persian
-1.657187464026665,-0.8891257067993189,0.26034602352238084,1.0843970031102927,Persian
1.0694544179352674,0.7206678130837044,0.04516363236708836,2.92536721055157,wheaten
1.4868608209570051,-0.295625999678902,0.3995716288923369,1.3060317084666007,leonberger
-1.1218484764643797,-1.106320019164183,0.07421412510779832,0.1368433193598783,Persian
-0.17781168884950826,-0.038862773032800675,0.8067714874167582,-0.9512713463345935,Persian
0.128276695938788,0.16748314405217596,-1.4866837021954593,-0.12352317441175459,Abyssinian
1.3082841532152993,-1.2260495298427951,-1.0833232171475309,1.370935076871835,leonberger
-0.1313294069159508,-0.23873247797654212,-0.14340784249084954,-0.06466919634799734,Persian
