pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31,pca_32,pca_33,pca_34,pca_35,pca_36,pca_37,pca_38,pca_39,pca_40,pca_41,pca_42,pca_43,pca_44,pca_45,pca_46,pca_47,pca_48,pca_49,pca_50,pca_51,pca_52,pca_53,pca_54,pca_55,pca_56,pca_57,pca_58,pca_59,pca_60,pca_61,pca_62,pca_63,pca_64,pca_65,pca_66,pca_67,pca_68,pca_69,pca_70,pca_71,pca_72,pca_73,pca_74,pca_75,pca_76,pca_77,pca_78,pca_79,pca_80,pca_81,pca_82,pca_83,pca_84,pca_85,pca_86,pca_87,pca_88,pca_89,pca_90,pca_91,pca_92,classe
2.4150920093508628,-0.6609851354808649,0.028680852266540248,2.3517701980890107,-1.053612324587776,-0.8477462385574176,-1.3211376974818159,0.3152475707206521,1.8692399175432595,-0.169461040142581,-0.8661316897700292,1.5626831144918518,-0.745264987420121,0.09089237019545164,-0.8166396888169838,-1.188401107457366,-0.42935852050338474,0.725295913600241,-1.4011010229961693,0.9549599740782622,-0.9060453234745306,-0.12085650987985931,-2.3558643312876897,-0.7988166628983309,1.0639933740813188,1.8481164654106805,-1.2179866862870048,-0.47168194486165593,0.14063229763253637,-0.3884161824988789,0.09077521288841092,0.006445406814554256,-0.6145829601343208,1.5925141708570862,0.9653545663168509,-1.4683467984116618,-1.058509123725845,-0.1112791519429536,1.5403859665192574,1.190263858392426,0.8208954301564169,0.46655581623682074,-2.429393476000552,0.20754022525046142,0.8642551449129997,-0.07655670281133337,1.2546897677995748,-1.1000924261699223,0.8078765544590716,-0.5050373576058805,-0.4579544777286005,-0.673678537820074,-2.5408738186082163,1.9743155859312027,-0.27852708329318804,1.5718660271924039,0.7657795133227341,0.506285376737063,-1.0162744404738808,0.8038946722167942,-0.35887442685303367,-0.5717786445683961,1.2568794689260996,-0.8691507148514656,1.1871602381618658,0.29375787332669395,-0.15176404632215304,-1.3772563093194437,-0.34988573596709716,-0.6221018863262834,1.2940892849574286,0.42954216877885915,3.3032556988792794,-1.9047217122303115,-0.9010210772743124,-0.4229623862253395,-0.5314255197558498,0.48771468602740164,-0.6356191015111093,-2.255318791994995,-1.7278591550168587,-2.1790065132776597,-0.19612878799652497,1.1216946330031399,0.9173458633047271,0.5288056988776397,-2.3529585975074427,-0.44327728128460425,0.40225232562912694,0.16285833913078687,1.2666110402922688,-1.290493392287872,-0.24005261298077893,Abyssinian
3.2850269469501403,-0.09970033801606183,-0.976513551300986,-0.8114822290352384,-0.5633700136349388,0.6562083133758276,2.3449262695279423,1.1483675365067318,1.3202698221999316,0.7671365927397512,0.05545219815027332,2.0618932476490586,0.2657779304521197,-1.5450072729383795,0.056620740884896596,0.3512922964220869,0.7566710600392837,0.8606648861056249,0.7594270628687984,-1.3497543534651881,1.9966744603457178,-0.36021470387079374,-0.3209798150856759,0.09731202626763454,-0.3311683893549312,1.1177004704260889,0.4025295456812032,1.3574025889266979,-0.2932357143263595,0.7930939193686225,-0.04471137740973165,0.88087337499076,1.4504117150755818,-0.3261291285818597,2.574124886829323,-1.3457149826034736,-0.5432022041398318,-0.1253723728836842,-1.5076151198127916,-1.4069891560148096,0.07858664762706252,-0.2795623627890863,0.9154583117196727,-0.013129850085487563,-0.21087943668309064,-0.5891791610516681,0.4406636726544952,0.595266093978137,-0.6931827696768486,-0.2584468352689648,0.08158658041967749,-1.0829348006261637,0.8283370949490211,0.7442053855142625,-0.9610040282965623,1.023351832854546,-0.45150244084169017,-2.242917166580686,-0.6801815953305537,0.21853616520865524,-1.4682873966805974,-1.2324301292538065,2.3499097325713008,0.5820393416811922,0.11402626478461651,-0.21809845829315777,-0.05823035732840998,-0.36332865283462196,-1.3044968146275926,1.0427798354801825,0.5446184603932611,0.539637347122582,0.7486634761772374,-1.058362628027482,1.1354814410494318,1.0380524265986684,1.9833410328186745,0.4270705489082219,0.9981087718009607,0.817102645681095,-0.6663377551334061,-0.10624428076476267,-0.8905087371792949,0.3591797153051274,1.340599943808139,1.5735620806867274,1.218793541063456,-0.10715368193300213,-1.2416403332456465,0.4944699337585778,-0.4137543523084289,-0.4927121421613488,-0.9834848679798744,wheaten
1.4878225060736092,-0.7423660801657689,-0.07582683331119178,1.1215431956895439,0.6239206435009714,0.1732370910123139,0.8379045421756404,-1.5533834242178999,-0.38398965715436467,0.32071957006801854,-0.9605209247819111,-0.41792542729426485,1.2300821665702988,0.3367307883248549,0.01756364488098891,-2.4086618816608323,0.45968123752840584,0.09203255957263518,-0.086144007325817,0.621837745456186,-0.9275719850837473,0.03765572533477827,-0.5159802584546164,0.9270098058210908,0.6072103512686385,-0.1787079874777952,-1.8663967121250913,0.27478361822688585,1.4258248240188678,0.6931470552963198,-0.6411686519276493,-0.11514168299806861,-0.38354450934731016,0.18837068811222543,0.2727944952168902,0.19918314162113251,0.8618418264280249,-0.8374048652171244,-0.18934942657994397,0.8644421551942196,-0.507648744576928,-1.4280282024459445,2.167805828888611,-1.0492503555889525,-0.3540876867883901,-0.36890342998982917,-0.12069952780146902,0.7245719118186785,0.03776293144377961,0.8569563236510017,-0.1779000732450783,-1.2341683650108577,-0.9024145854414206,0.08374148391923454,-1.3824691410672125,-1.0466455117513833,0.5568452579134233,-0.4932964165181632,-1.6956961942005,-0.42431664857518125,1.4324873946990906,0.5986498789474283,0.4832021992252122,-1.318099877552724,-0.16839558054156606,-1.8065175234549442,0.1968931716852975,0.7784143012138014,-0.5554666111220036,-0.3829988538732532,1.4643463449043743,-0.1059777497720489,-0.23161443402046542,0.3022068239463672,0.1582672965983181,1.204496281881891,-0.3013863031060325,-0.15030719365231515,-0.16236470625784838,0.38981452120024696,-0.8373219504110819,-1.3318028397796091,1.4634899948232964,0.8267879758473274,-0.1690725628603791,-1.006784591452164,0.49068879385799063,-2.3211457445201487,1.3808424131171382,-0.2813353247662658,-1.92156929218936,-0.587387658232309,0.20762433940871652,Persian
-1.0778571279496063,0.5841498436323416,0.6974631564719861,-0.3322189439493055,1.5877395201293576,0.7474736047889616,0.3799929448591169,-0.8597311304012033,-0.24781458370156387,0.9978630452864816,-0.2093598361875676,-1.3141854640370265,0.4838237270181013,-0.4406046707060042,0.12974432514202291,0.14161187560649763,-0.609342433044474,0.949976559814839,-0.10509003296347104,-1.3428990551644329,-0.18254663117188039,-1.9334025354158,-0.5543917393171711,0.08674915941278619,-1.6693332610222478,0.39935068153335646,-0.14979865225916728,-1.0801934548635266,0.9026553991870293,2.051963253256817,1.130690795135783,0.15649382672976184,0.7372609044999175,-0.5670625633946216,-0.02237432929357892,0.9809611952945689,-1.0345459205114436,0.7964073266580393,0.40066356683216886,0.635334452968177,-1.1548493218072462,-0.7898975520479506,-0.40732974019808027,-1.2315224238663556,0.5963753947680084,0.05176883055184516,-1.4795671462984328,-0.03637623532676725,-1.0233968326537046,1.0877940906958368,1.2619425593274727,0.14323324399839787,0.5429956077420792,0.0058505277573598575,-0.7129737193337607,-0.8788949683360898,-0.5045362395714046,-0.2068360580252768,1.0059717968347899,0.28523839174415544,0.5543501574936216,0.667773595071975,-1.617442503062302,1.1787072913144456,-0.5438021480811885,-0.17473935274074368,-1.367280575765962,-1.0049191084738984,-0.09573815067473133,1.6020319665868719,-0.21179904096881122,0.1742714060734495,1.3108955206567072,-0.2811335122849423,1.0479905781855392,-0.1591200729799808,-0.9858123077953468,-0.26176777339116486,0.4089020497509742,0.13242945896763067,-0.38031670806822115,0.4245035029516085,0.08389802141706575,0.8557870014956617,0.1333891396009954,0.6632103025227382,1.1759489522836786,0.38760715717407923,0.750377122745359,-1.407145679006752,0.5158788559429163,-0.008326305849913713,0.1676884927634954,wheaten
1.7746814847743837,1.4663943180830121,-0.1944299167101359,-1.1000523885589082,2.2226018606974116,1.9871650756323842,1.052088642511668,-0.3439818067250049,0.08437513966442002,-1.9162494414550932,-0.06084136240762327,1.6513256957224605,-0.9292608321407241,-0.4985446085519425,0.5405258472581508,0.7830263895212567,-0.8972194230493568,-0.5208593315469549,1.1097041677217154,0.27779957245251774,0.8763716965130129,-0.17792293141230545,2.0670219900265776,-0.1523118470998106,-1.02003254567553,0.9568842665965587,-1.3755751524243154,-0.860911766169877,0.05617089721525267,0.21582172524344828,-1.0803419585182086,-0.18023613566918553,-0.9827591733925147,-0.05073938434343224,-0.46881002299289604,-1.0557152389623194,1.8393174644879926,-0.44762789703804223,0.951242574876038,-2.5490887222333125,-0.7877062147852151,-0.9663073519325374,-0.3482383284407245,0.8939854547211217,0.7126146229314223,-1.5405846308700188,-0.3300497549906609,1.3886705667455748,0.0841852240221848,0.233800081197315,-0.011234838548142523,-0.7417023895773723,-0.20289098048608142,-0.27066281705235007,-2.1204855934906703,1.060169183676568,0.7371932311303723,-1.7290106924616104,-0.054627456796346355,-0.9181264021656957,-0.11789141337389517,0.6769629387882454,-0.9595334591259693,0.30511316437441444,-1.3951918688676812,-1.5682284557439004,2.2831584967923386,-0.7997956075925045,-0.6583476391978165,-0.0850201552659914,-0.44221848937037744,-0.9733116677816147,-0.8815030576713984,1.802645579897975,-0.4484641243278051,-1.6660864803115143,-1.1426033321922258,-0.47223039626437896,0.33388232133618273,-0.31832292291119746,0.11953092160965302,0.35166360493116944,0.3913867380623572,-0.8067562593237297,-0.20474017094945088,0.37055088014353116,0.02949643445564548,0.009947718604698497,-0.8984220947875293,-0.29469867668517025,0.9909914068100565,-0.194352825235839,-0.06990887266222298,leonberger
0.8167300716244644,1.1803338530118568,0.6434689590202265,-0.33272463506562056,0.7502892736386193,-0.17404029159941153,-1.3752157830028375,0.20340608095242588,1.4526422200459683,0.7100626928244953,-0.07058581079931597,-0.2596690465963645,0.8648148681669764,-0.6330342052527198,0.044236516860103624,-0.7905025669501681,-1.6085983173320606,-0.11961173126452962,-0.6777843370056987,-0.4174186339314792,-0.12078939250640218,1.5527338383371934,0.2829665897679831,-1.2631951463657356,0.17891618421199734,-1.6520241506907336,-0.3727610524660187,1.2121733945647466,-1.019726255160988,0.008209342273024403,0.25342064279437904,0.4284696697863696,1.1157464053120556,0.8360789450689532,0.12678154313031043,0.6930311711879915,-0.8692091864604465,1.5134206032654731,1.5037924379419974,-1.3828803429961432,-0.911790251057198,1.221260803874875,0.8434498856316037,-0.6442537834452554,-0.7117415414619048,-0.23412220147336926,1.1902964651180283,-0.655598625777821,0.46692175468890657,-1.0373338335696227,2.1157594926363372,0.5529997573715982,1.2106907959934694,-0.46530388398080724,-1.1025396463623558,-0.36363380760575875,0.31449748307435843,-0.7781320189847375,-1.4230162572854936,-0.03335247041187068,-0.46362286800806374,-1.3621401594681755,0.10619533364752955,-0.33202661789979643,-0.41823111595406687,0.5243020682232666,0.9161824399368179,-0.11810375201314788,0.4330559495420243,0.5128087310085961,1.249046392393027,0.38359915919571647,0.16032218977847681,0.26080711713552085,1.6898312020765824,1.404083344713357,-0.2132559691625415,1.4680148886513853,-0.7864366263092546,0.6806643545292225,0.1430073601395983,0.8162196619428294,1.0554400318142698,0.14421947375977348,0.28856385988819244,-0.4734789855435318,0.8954156937759506,-0.42206955671139307,0.5853081273304666,0.14333127862923623,-0.3124731955418823,0.9061771220886159,0.4409867575657908,leonberger
1.5335258343953524,0.8267235736336144,0.6262283514573566,1.4995517078643448,0.9721937071815139,-0.6873165245297442,0.47686695999668055,1.6171937387675481,-0.18738615017176796,2.0076445985416287,0.8957294716873194,-1.1966412997675002,-0.216552477181971,-1.7217047791734317,1.1384776432022845,-0.22198226974974755,-1.2370732664286892,1.5444861277214632,-0.3750479628796273,-1.6173496790247703,-0.132684687306837,-0.20873137135106026,-1.0667470505669947,1.6138330262372305,1.103179329654707,0.9105648714968584,-1.5256911976122656,1.1153963266590754,0.3346109110738643,-0.9260961469024801,1.5903293786492418,1.3009993842859857,1.0572192013467094,0.979915743658198,-0.2625590088626342,1.3142179985484552,0.14221791501249792,-1.3541583523153347,0.010622677739689512,1.204311948268309,0.8154347813304462,-0.2860698821763725,-1.28524996844576,-0.29859427719123227,-2.4982022014429797,-0.42579327232860686,2.617802955166717,0.3806902591530493,2.1334862694127277,1.8999976727785228,0.22451969511995654,0.6752260806887413,-0.9907435496883334,0.41291552096758727,-0.2076340109856306,0.8194871859198936,-1.0144204291185674,1.943110762613723,0.34270861563022215,-1.047193786237366,-1.2721506277222783,0.5747159407645367,-0.22184780304481747,-0.06307358685384941,-1.6378654304134272,-0.5090507245135394,-0.2875845343894524,0.20414841914882909,-1.8026127366259803,1.8772115884413123,0.5959938690712562,-1.5164998638687308,0.10064983212449513,-2.1840019704801326,0.04686764924012294,-1.1366513666357914,2.3654936950683902,0.5251833918481692,-0.09234951096119282,-0.3433407370692072,-1.7935324591977226,-0.866103853465105,1.2358426554223034,0.5293513404588726,-1.032825002546595,0.49510028245676463,-0.611979795440831,-1.2461022858543032,1.1022254344040427,0.30141399169412,1.5843293690103615,0.0784146711292979,-0.1083191430063967,Persian
-2.391681488350807,-0.6690341232662903,1.5248751849424882,0.8555971328881515,-0.7735924276742435,-0.10582512247177138,1.6724837302297093,0.14161839132522716,1.5588323870590926,1.5266090436349076,-1.1361830011835026,0.9551479727883142,-1.1285327986960825,0.9891893738642907,-2.006251885949011,-0.2029495761078419,0.25382370936224086,0.3977683692555291,1.0644951544031498,0.14624021762050596,0.13117223036564218,-1.7561186882243092,1.2243148820621794,-0.2658678226313335,1.3461205284487583,0.9525568938397735,-0.9167869485849048,1.6310001361873203,0.4906373292261474,0.2872461439720025,-1.3009540347676876,1.0452271390412464,0.44887280995920287,0.22905594030150234,0.662855085813784,1.9096623083397566,0.7514465715761749,0.3346030963337193,0.28674110152312005,0.8484346436697506,0.9296675371384632,-0.7874007539101067,1.4903979622060297,1.3390847187358612,0.8525216958271746,-0.45092296440200924,-0.013323767578897097,-3.293533403762308,0.022428054716974264,1.6934953399637676,0.5485082627246276,0.28777297635910276,-0.018792464870399223,0.04412103117149842,0.7482365320942389,-0.46968698062730724,-1.3479104399818627,-0.06172597345154986,-0.4404826108571603,1.0216760227237978,0.6721638507121664,-0.6669942335956528,0.10804889198610196,0.43086893928164405,0.8444442209312829,-0.33261010987259626,-0.26342086250050895,-0.27586552303314105,-0.7475159823819106,-0.9940719607057711,-0.27952507948261174,0.15214260551326297,0.2663702587131786,1.6238939824339087,-0.5171336604806341,0.5321051591864415,0.9778703611972737,0.25479230951170745,-2.431336291540923,-0.3885401840716106,-0.1062378190502732,-0.006272045828631379,0.041899622955464476,-0.5085372651483119,1.3285144729176717,0.43853240751311723,0.7891211980705382,0.816446880495565,-0.5508612156526405,-0.4569973540146037,0.6166987974848201,0.40045491994308824,-1.7326495265847774,wheaten
-0.18185927707707256,0.5469815426608979,0.477008872730175,1.0475547364316597,0.2545340020297175,0.022277183260445085,0.05787826023224236,-0.40599242683548903,-0.8629536978838206,-0.5594800459858983,-0.4181220076676353,0.27523897782998247,0.6693155653333807,0.18054610438737348,1.063278455207566,-0.9274535964573222,-0.6280465541522293,0.9229492774280809,-0.09625251841869152,0.35159440712439216,-0.8478056945759923,0.6561231511980709,0.18361869387613333,0.1170631924944134,0.13712756016720734,0.4103883724308453,0.11420768697333104,-0.7664987254935494,-1.0477970694583207,-1.6107050971417256,0.7130193335221393,0.45400186200003634,0.25792914157405167,-0.39158752381991135,-0.3231830806387017,-0.60180107399368,0.1905267842271061,-0.6996450273434619,-1.1179786006664176,-0.15734097414857415,-0.30094069070242424,0.8742854064456778,0.05795791575252157,-1.0685613997044583,-0.08652012956522755,0.11789969232545752,-0.2692030215220597,-0.9699147229913408,0.1342094157841712,-0.08822821726017889,-0.2948160380265663,-0.5117505102480367,0.41261663047156766,-0.7079249585280555,-0.032632269602218135,0.3102350858628326,0.9097010703467919,0.36049561511399253,1.061185378009726,-0.5794100079609563,-0.09294483444655022,-0.29517558611127176,-0.7603627257562617,-1.239280543568404,0.38677473454160227,-0.7804990872938772,0.14909741799288365,-0.048813307964336944,0.6637584775417136,0.27218753632258175,0.14493688817068376,-0.3401476618554387,-0.49610059288158503,0.14405666981748766,-0.17684069627995633,-0.8756422750344616,-1.3124268248991662,-1.1440571349692081,-0.6041296742824765,1.6433755286357787,-0.44169935122031506,-0.9289715925581815,-0.8056498821836777,0.7430184163369776,-0.3338684947016232,-0.642732684696147,0.22563832259685135,-0.9131040665496724,-0.21004523780176365,0.7042245350338324,-0.24558511869881297,-0.5390245759091775,0.5027317977369402,Persian
-1.1610284868447254,1.29801323227914,-0.5377201045714602,-0.4146835435799988,-0.4740950258377888,0.9946965281538394,-0.4267642888389312,1.410081891911678,-0.13791890182323013,-1.6030574822063302,1.9384273934898435,-1.784896597126251,0.47073624783950174,-0.07638156918347587,-0.2210092376440207,-3.1040894862661106,-0.3278425421501258,0.11561498698007934,0.8499653350579206,0.9031444618120699,0.9462365595218878,1.8245896057955777,1.7191520546575307,-0.3075194731300852,-2.3914883833969376,0.09868629278343594,-0.05502507939497512,-0.5757297303605957,-1.015362342802114,-0.8139017893929764,0.283274150016701,1.129189966280463,-0.30627122571014415,0.9940772944786854,-0.24913023982666344,-0.6607103692449836,-0.17982635556325624,-0.8227034930416876,-1.791092859980223,-0.2548665206354778,2.0459968395701575,-0.16239556882827352,-1.0175228932011116,-0.041370325558460395,0.8635284500192959,-0.7409401253809573,0.11641566622938598,3.7465499207960216,-0.18451965593915848,0.23254179190244692,-2.451968694877414,-0.15240934452401342,-1.1781427871150763,-0.05192513746355042,1.5330589954568963,2.520844572699999,0.23902771285609964,-0.42656174091909804,-0.2603330570397152,-1.7431727537184012,1.1327704784501063,1.0688442911191651,-1.6340336251411791,0.7987102306424648,0.17677437181839123,2.0615116617935603,0.19889180977623755,0.16898255498250794,-1.8681087455563972,3.7074493342437123,1.3475625575102212,-0.7303338059065065,1.0512540529032912,-0.8192514921483969,0.4748193322293674,1.0931875327195055,-0.5551198781560092,0.4988630190588976,2.0500568152532703,0.6181279288163416,1.5021627193338085,0.4931333578258827,-0.11880740129537593,-0.9747449516952401,-0.4380815570943405,-0.6293485728940512,-0.03078025274845774,-0.9229201500849513,-2.4059801562544343,-1.5559401714454226,1.7004332066755834,0.07513449525613587,-0.26488079731469655,leonberger
