pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,classe
0.8362838952414602,-1.3559607214393221,-0.14767602533710622,0.44788209516637617,-1.2505076571351672,0.13716235123685858,-0.73672379334206,-0.4287903358581701,1.232276988921917,1.6275230264246077,-0.259515993350984,-0.229078635854118,-0.14879370576335657,0.4650171890241296,-1.2814747730179945,0.12389977265365322,0.657658949085981,-0.746401732901112,-1.3329522353243173,-1.7679973621594858,-0.1969828013559442,-1.6815228200058367,-0.2206478770311319,1.0555215292277174,0.673876312910444,-0.1872148562759854,wheaten
-0.7392900259932857,1.463915340348197,0.3634901178587759,-0.18676155533182237,-0.12188083299479381,0.8510895689101896,1.6481405867889936,2.360561456044278,0.7653155583905531,-1.3746862370697648,-0.6443318932735833,1.3800975617178974,0.05879905180213988,-0.6977090732821919,1.496174917424278,1.4039624572215401,0.6970687056520367,0.11389873849782586,-0.5573554425796563,1.0440440206873007,-0.8676553391526777,-0.5367150455236986,1.5193925189703463,0.7310332941782938,0.007446666764192516,-0.3175291375176943,leonberger
0.0974730506329154,-0.967971152803694,-1.3420846256055283,0.5077917330876279,-0.5704450514120839,0.5874997050807341,0.8455553821743821,1.0365446393851538,0.5563000883182228,1.3972403618099358,-1.6813146239525147,-1.9972456455681014,0.1222795093252789,2.491822922526744,-2.458559846432517,-1.4833395873516975,-0.5669893266049637,-0.6203440921915122,-0.7050742106520811,1.0151704467992082,-0.6540809677247323,-2.080674554891155,0.8181142606281994,-0.13420362065504857,0.18220290545520293,1.6539421299137707,Abyssinian
-1.204750166464634,0.0908142962775496,-0.966636277379799,-1.9422860155799189,1.5408085288291666,1.408890182172051,2.0233831769206714,-1.6480711599885012,-1.5167947971170677,0.14363632139017402,0.02835046812555419,-0.6123000392372602,-0.2823497208600322,0.6013846674630803,0.06765145947971586,-1.7495168311001532,1.7163695630800948,-0.4964812085739924,1.1082017960292785,0.2965592679825597,1.071770733649574,1.4582438089185688,-1.543199447400606,1.2292653780580718,0.9138206164634033,-0.05520399797273507,Abyssinian
-0.9579411722197816,1.0442156831781235,0.3185827895961861,0.5390273335931182,0.7378032364864794,-0.14565452126316938,0.3141437611336804,-0.704260720896839,-0.14777009839516647,0.022652658469081835,-0.5867191009566932,0.39995325509274554,-1.108689802879573,0.7354399757193035,0.05980357448626091,0.05020304566574359,1.235517708608154,0.23965511904964967,0.1131642971588325,1.6544648270388498,-0.23961388371554823,1.1347450330081694,0.7170610854079933,0.4443677607343291,-0.6514400913855743,-0.04117585561499534,leonberger
0.8680423178694823,0.3971471094882354,0.4170906746794022,0.22385899972950168,0.17928694139774926,-0.22764691979342838,1.0794957814683865,-1.5913840965624044,0.8001958218286178,-0.08772417841524865,0.09566649817869577,-0.1106359040502259,-1.070579397819661,-0.5689049422615757,0.994756975715327,0.3554958687977023,1.079596841395175,0.8940486627755186,-0.057052179669104607,0.29872758915670006,0.43034886560027535,-0.9764991927280009,-0.6606229929195166,1.3573436838995339,-0.5415802180458744,-0.6121558555048047,wheaten
1.8448222312405005,-0.12419865410263248,0.8769297457028311,0.44489878195754506,-0.9162144549797059,0.5594233266876688,-0.8715341532008554,1.0699166595252483,0.47324978700448916,0.6187704746239284,-0.24781792306065342,0.30662027747376924,0.321693348604958,0.7618426745455693,-1.0791306505593536,-0.4210689895604512,0.6037658567074906,-0.6889526896915621,-0.20657630835768218,-0.5773678961794688,0.5446711154325116,0.05952237292052765,-0.15698618562067662,1.0569534412364172,0.1018257351129217,0.3213699531867898,wheaten
0.3819157277542441,0.35018328554517986,0.8262059881635964,-0.4391996879165963,-0.6363612003546562,-0.42514332607775707,0.8311429834559284,-0.5136579722791565,-0.4170572759087496,0.6273632582931358,-1.2884822308703991,-0.17123572331290907,-0.42956329215842914,0.8942142989510882,-0.6910553204257527,0.5258375509603009,0.4874304174616547,-0.052135672623706754,0.39382139892370177,0.032007514769153846,1.2530177253889034,0.9718085987235386,0.6967910070238773,0.029889235225725556,-0.3643350079609549,0.10099143684521136,wheaten
-0.41165150096809516,-1.1378484017942148,-0.9788074211354151,-0.9156279904198974,-0.40460469660249987,0.06579051409441243,-0.2645331089213662,-1.172433286220877,0.6045299866581588,-0.026379338778061957,-0.9305163603851178,0.10170667468338321,-0.9827139942456676,-0.25131419008990835,-0.3069696527806347,1.2641228519527479,-0.17034120194511732,-0.366839217227032,-0.4610249681607197,0.7647867904580474,0.6912266746452082,-0.7533815195432804,0.9054378287464575,-0.5356221623282803,0.9240699023747382,0.6636619530650353,wheaten
-1.1935703722107223,0.5642924743755205,0.24749333093773668,0.9005117079311865,-0.48879278458988595,0.04163405152359555,-0.06554885436174476,-0.4285408220087955,-0.49705595059291785,-0.9401495937075849,0.6073092288261119,0.6343399236145305,0.49626257646576843,0.006828779964037591,0.2770447324952608,0.6428750959143967,0.553310784337871,1.012938231384259,-0.25621807177273836,-0.2511222933133246,-0.24633135952465696,-0.6673141967084381,-0.39346564519678345,1.861588814269824,-0.05242728949340387,-0.21847373882020119,Persian
