pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,classe
-2.151612237732678,-1.0397803601979652,0.44626738982557335,-0.2689557636254356,-1.687145239687593,-1.0654301214165924,-0.2184393422417946,0.2773432545964485,-0.3470594487832378,-0.10276914307042471,Abyssinian
-3.2839741794303623,-0.7824313572692783,-0.10176952747520224,0.41318962962942224,2.005991633197808,-0.15518664296889395,1.1451772751682305,-1.5905686488518045,0.8686308935306004,0.10884373169421535,wheaten
-1.137253792827403,-0.2743505923442604,0.06134806145524474,-0.06691642495032545,-0.7876291250227666,0.44503602359385663,-0.07454597859669168,1.2782203955375866,1.4236660051664858,-0.3863303427508616,Persian
1.1818214680772665,1.1126515341488892,-0.7750504880516399,0.2610070209085671,0.23885478324989665,0.3596711215074929,0.6912540962914195,0.5882226807252054,1.29346085872112,-0.3454202582225278,wheaten
-1.1976947513184466,1.4433701304751594,-1.21187877520743,1.4566013888160623,-0.24251267125936568,-0.5971602673141172,1.5697634938656817,-1.6005087820731552,-1.26430184011309,-1.2923450409395312,leonberger
-0.7843266124127737,1.8994639581465194,0.19585222528488505,0.5614540207276245,-0.08921528442092386,-0.4190851506372823,0.5109516220282919,0.12742645675427283,0.6779321707150544,0.9957826806854976,leonberger
-1.2299004636244115,0.5343171843008205,-0.4764786574974491,-0.8436022255449542,-1.4835630062607668,1.4268192527739352,0.42526664773049655,-0.7894352638036194,2.3842904924744555,0.6901215291804219,Persian
2.1786484436566007,-0.8867879424629875,0.9387587063461349,-0.33384685661617625,1.1653793051023411,1.0274552046411638,0.09381455646290818,-0.30878778370514726,1.7717181172033662,0.21332112940256362,wheaten
0.3200031263574367,0.216156543165667,0.02837563959964699,-0.9274051493770481,-0.974681869528732,0.45024552886881053,-0.13869215923522007,0.18902915525043565,0.3556782012186471,-0.9103406070233766,Persian
1.4115176716429754,0.34284614012174147,-0.07350351391373876,0.33959574694223926,-0.03248540161363784,-0.4392466496767465,0.41126924874675885,-0.6385183247825392,-0.5799565156373698,0.33511371667195117,leonberger
-1.185037281503524,-1.4445471281858318,-0.6152301794725373,-0.1880199012581938,-0.5363454569892265,-0.046711942003004644,-0.17490905594087822,0.7753064602701346,0.419687936361694,-2.0160874643114934,Persian
-1.7224185965049763,-0.8622094925783839,0.3724870500638231,1.2590769944771611,-0.7859913829584022,-0.9665783190654211,0.3533893672588464,-1.0885054502349027,-0.1984297088763066,2.0139551517343746,Abyssinian
0.9365817570366789,-0.482428024891658,0.12148185132352615,1.4280862635416882,0.11516596361956241,-0.49590774203569415,0.5135531544409818,3.7557676201147583,-0.14654109055791645,0.8811786109651508,wheaten
-0.2555916303403868,0.7177407991970358,-0.1186977947682973,0.05050612844428025,0.7234252123667698,-1.830266785331799,-1.882153650419998,0.1788583455133761,-0.0862389991517481,-0.40277855369613286,wheaten
0.4268133711008875,-1.1134300465551281,0.6029342724550071,-1.0514437362444056,0.9482112424820911,0.3137817200300759,1.3540020924273442,2.1868445486007215,-0.7537957838774184,-2.2471632074081413,wheaten
-0.3119157531213346,-1.5334856232157266,0.5062363882589055,0.4877258356920054,-0.387647678996354,-0.11967519638416735,0.1989806214053668,1.5735589511352177,0.45816508992559474,-1.274623628455795,wheaten
0.07384364792800699,-0.8561357628724768,1.2711536609665077,1.2320022241174977,2.3411000898850594,0.4595050765248941,-0.40398084889184166,-0.8313206578285602,1.208258583890258,-1.4886452547206082,Abyssinian
-1.572415969942243,-0.3879781949349809,0.7756593246654054,0.8996092576439723,0.023809623678955758,-0.5802523305287012,-0.17203226284150408,-0.6641194493375508,0.7160269954077474,-2.3349484757147985,leonberger
-0.6159840359972976,-0.7851425303472046,0.9955023250893571,-1.0059413683597076,-0.004335944986558616,0.9382100389968843,1.501257795364656,-0.4394415721924709,-2.036315123856074,0.18202522656738246,wheaten
