pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,classe
-2.128081787116537,1.4536362394452356,0.4328154289072788,1.367054265023066,-0.3683248474654873,0.1982303946883106,0.4896890516920905,0.6033412337322442,0.729356244082025,-0.782134094902792,Abyssinian
-3.25912670335852,0.15972613793959903,-0.8233016912200412,-1.6875105963723642,1.4284539855495415,0.6615001404204157,-0.11599708001034441,0.7684300287984497,0.6436357486447177,-0.8899388384118944,wheaten
-0.9463010353861165,0.21090456950460398,0.313009258450457,0.38600736007527486,-0.6109843462126099,0.4436716690240616,-0.5394578897485374,-0.2840203226627443,1.6613756884686817,-0.6013881655111679,Persian
1.3397021577093844,-1.138466258166729,0.05996028025282624,-1.066835626631373,-0.6367776486276374,-0.7698067472128443,-0.19588621198581121,-0.08020990898064671,1.3742043003408946,-0.5586672397574945,wheaten
-1.3305702897279374,0.205865053777457,1.8619919144791317,-1.5084659774837066,1.3257860777472321,-0.9871588248894436,-0.3406137628096292,0.033960419424769364,-0.8481662376355399,0.08299013910479326,leonberger
-0.5402889362228341,-1.7494392435545503,0.959823266593075,-0.00607658562343034,0.13654491143358816,-0.901914512808569,0.20610479021185002,-0.19303391850767304,1.0833272845537423,-0.5083018202174527,leonberger
-0.8737589500619541,1.0032456369617078,1.456751791313241,0.23133105489793176,-0.7202337804742053,-0.005164629686554273,-2.2302877272908,3.526959980477569,1.3704366787688176,-0.458800898050362,Persian
1.885681642468827,-0.09331177552195388,-2.1402153738092142,-0.23431396923915385,0.8942494903282415,0.6409004246623771,-0.6743697645047704,-0.5328950767203382,0.09144145036743827,0.7946839362088823,wheaten
0.3118481583208581,-0.08992085390159878,-0.10584924071786661,0.9479321743694316,-1.3162749215100291,-0.08991653144727879,-0.445839612053813,-0.3028973724564389,0.2696460750369727,1.2465101347407002,Persian
1.361370831956417,0.5976366262292546,0.720941541166363,0.13222411234713155,1.1016377000685396,-0.3526022653759715,0.06739850563596972,-0.7705650318675852,-0.9887834127399083,1.8000841630931814,leonberger
-1.2170016634131378,1.4737740292673422,-0.46913246543298376,0.12219386673652034,-0.8032838093679975,0.5106495503997196,0.1800638645299456,-0.1677038398638304,2.098785920850582,0.10235975892429311,Persian
-1.708183542281641,1.05541885930976,0.8504228885010031,0.11843216559424621,1.7448066566659175,0.05236967227155123,0.6848490903428895,0.8159125758432934,1.9294821525625565,0.5569943724034064,Abyssinian
0.8518683160594216,-0.28263129091021216,-0.21709440195782934,0.4116613797018283,0.6482374222062391,-1.356773673566524,0.5727457444324409,-2.3736300386687756,0.9105651138772822,-1.4545433914639971,wheaten
-0.3177530318830748,-1.1105888164943938,-0.10929583514756169,-0.3469530289978062,-0.5532228074383636,-0.20952441012222006,2.8316370746849278,0.1758832879595081,0.009644572529494456,0.7445267129586928,wheaten
-0.08285651592999,0.6807529164278127,-2.302209635573328,0.07454989988560343,-0.279065072263073,-1.1726059081968854,-0.28969591011468965,-0.49860179551036216,0.867051336131608,-0.08956919941074121,wheaten
-0.31607319716308435,1.1455223502274983,-1.1728450124240144,1.2190368744967677,0.05376345638148598,0.10229029310468853,-0.008579303555155413,-1.755363778450312,1.3581674853257482,-0.7282471170846055,wheaten
0.2653301032089534,-0.5059793045596337,-2.125183755626648,-0.6321526721132045,2.1068325563451453,1.8662096726467858,0.5729356901017417,0.3026383177326834,0.7168796164274154,0.6285670322189467,Abyssinian
-1.544676204874153,-0.45724724239807457,-0.21009285258259203,0.5218039949810171,0.7614601046159412,0.49580963800206573,0.5560126891020828,-0.11357209814818604,1.027045191412911,0.44474848414640666,leonberger
-0.7143639692954675,0.4174841756541713,-0.7707300186233884,0.6582778236257304,-0.1356989947815964,0.5140455469255264,-1.528495220813313,-0.12435020035361272,-0.9647682979585773,-1.5469784867216867,wheaten
-1.335864241194867,-0.8603301013967551,-0.1905522842456816,-0.8457288561860591,-0.05458688181254565,0.7809851758432417,-0.07823631617878055,0.3380508234751754,-0.5027799505419611,-0.663844157594778,wheaten
1.0035136995530227,0.815789795838154,0.8410159845916705,-0.721668373319759,0.7236509254659786,1.0003286765572876,-0.4342162302295494,2.5589510967291895,-1.4563440746379621,0.3998112715806787,Abyssinian
-0.6129771088999216,-0.6807647972941455,-0.45062616355510127,0.21317337694657687,-0.5947186562916853,0.972660725683278,-0.6553385415280134,-0.3517758262029018,-0.7442354802017173,-0.06628038106752313,leonberger
-1.411101100311143,-0.6952202059473057,-0.8454700090724211,-0.4729804442576663,0.834121230117328,-0.15236086047706335,-1.0439356194861922,-0.3798011197621719,0.23736544219271907,-0.2426551975036311,Persian
1.5804049951575858,-0.6628840842402212,0.8745477101968473,0.8890351286238273,0.9526147994890686,1.6895287267335024,-0.45626883226718956,0.8564944814090798,-0.32445015022618384,-0.342576384247315,Abyssinian
0.26893185661557456,1.9827580221143988,-1.2069173732543745,-0.14966237975828894,-1.6470412501160272,-0.7493194419940069,-0.936438911576771,-1.0771199075796432,0.5897283030210558,1.4313991256579055,Persian
1.0328620299326026,2.2058176797233706,0.02785540959227901,-2.178038008871965,-0.04562772556937494,-0.48235037320703134,-0.8698890220983263,-1.3282405617123199,0.29853438001080895,-1.8761547902532614,Abyssinian
0.21421362269886302,-0.8509299757973181,-0.18902167702730688,1.1642046632434455,0.06636474252055845,-1.1003255688907216,0.6031766036687506,0.10521527190273444,-0.692487389816459,1.3766551683079589,wheaten
-0.45308265232379524,0.28981010633953247,-0.5934406178705802,-0.23350980791906117,0.5217047494884879,0.045421476572482154,1.1428027736109094,-0.022508236498514696,0.26826266096582685,1.22522686415846,leonberger
-0.6530906050982767,-0.6298066286582799,0.4337768511612892,-0.3440774323529605,-1.2920957693596244,0.21756676257275523,-0.6822608855052537,-1.3428076482390436,-0.9167893608571325,-0.4084848337509635,wheaten
-0.5761134399076,-0.5710803478964647,1.3243906813003712,-0.32532482918486955,-0.1841226976333169,-1.1567861246872393,0.12827861430372886,-2.2022743015891897,-0.5015655534800824,0.685394625566112,wheaten
0.8051152222039111,-1.8722723468176043,-0.5257929751670498,0.12365740444407715,0.3246336078153176,-0.8219516053510879,-0.07385587734669416,-0.1755841126460646,-0.14521671832197242,0.06129078839629896,wheaten
1.0194068475240279,-0.9804727500127388,-0.15569711937373243,0.24895853275029894,-0.6354778764554447,0.47325887139504347,0.7564201869567754,0.5375264400832074,-0.43901306738339924,0.2515908472320815,Persian
1.9197919653153268,0.9960460562484703,-0.7524271861319208,0.3407025668066343,0.29140253536935895,0.3091481477151636,-0.5569289273793244,1.292089711258012,-0.402819653709333,-1.2878165712779865,wheaten
-0.2984665027558706,-0.9137368598572815,-0.4130234322924431,-0.33575260218658354,-0.28870762639229847,-0.04674013472473412,0.3254485489639903,-0.46826671543220155,-1.2874944956857863,0.4249443566079213,Persian
-1.4909230169892072,-0.6431456623349631,1.2903301076905687,-1.2152123894038676,-0.4637594182412902,-0.7566199222301153,0.06909983631743997,-0.7681964026662672,-0.561605355177785,-0.530248390194567,wheaten
0.18984478076870145,0.6987425524319675,0.4785031408116856,0.13696199427610717,0.8104318255850063,-0.5555284263474108,-0.9732434538670566,-0.6041861336198067,2.093004081661447,2.227653958702483,Abyssinian
-1.3618276013731854,1.3411698726812662,-0.4136282563801763,0.6505227278837599,2.057798756741203,0.35586464964639486,-0.685043647995993,1.192648508800615,-0.03756188014238723,2.206250061902192,Abyssinian
