pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,classe
-0.6448067631404688,-0.3181356989111658,1.2225744774635778,-1.0994686070037847,-0.013156476265138313,0.19926713697578105,0.4123498408018325,-1.2037955264306304,1.2302357423738157,-0.411468742954219,wheaten
0.31570686826426847,0.05039221312790272,-0.01939699285482789,-1.6307432410996743,1.1719531529873786,-1.8292414652605695,0.0682053014064459,0.37603986211724244,-1.1645802943220014,1.6249693404552457,leonberger
0.355440555807155,1.0695892600189836,1.2682745362870929,-0.27392705296569425,0.3361210696007114,-1.1277436260999945,0.3620209176403712,0.42868954178751734,-0.172125278226123,1.8632773850583593,Abyssinian
1.2414313244868924,2.5541359527788043,-1.0256131518979015,0.9207749608835021,0.19353899037760455,-0.030955814154488163,0.09227629940679195,0.45938472179693324,-0.09962095400251374,-0.17655833307452531,Abyssinian
0.9611835307533733,-0.9738155511803974,-0.3212759867168864,0.780174314711968,-1.0227007790080633,-0.795198484927966,0.05390871014698635,0.5268768695854138,0.11900269509665413,-0.29072398316637826,leonberger
-0.7767291748003086,-0.9381976238199315,0.15027861994290728,0.5569675244628407,-0.38176793143952864,0.5183822385303289,-0.00801643977117977,0.29059056354657437,0.8383201694633049,0.05645647838562647,wheaten
-1.490923016989219,-0.643145662334927,1.2903301076905778,-1.2152123894038616,-0.4637594182412813,-0.7566199222301144,0.06909983631743591,-0.7681964026662865,-0.5616053551777614,-0.530248390194481,wheaten
-0.515623195840356,-0.6513648982815043,-0.96076568021012,0.40139076463055473,-0.7768832356496747,0.1365374280597738,0.9176100764341364,0.6005225121987361,-0.8985664581554295,-0.13305726960458192,wheaten
0.5958307513988017,0.915081214110463,0.008335951706439,-0.7077444145494983,-0.288325928594052,0.622797254197499,-0.10711752526621646,-1.3230750639043087,0.17162566587629696,-1.1068348709558447,wheaten
1.0839327156017668,-1.173824785688658,0.44578506949776403,0.8552482100707794,-0.11006418357136225,0.07365291629031757,-0.28198016319422514,0.15085363387351253,-0.025144634245136733,0.5369391598281048,Persian
0.27980584215945975,1.2143036447980105,-1.4134847209977173,-1.0589114663733785,0.7297448386508898,0.6362231171280387,-1.027752911479805,-0.2914437820758496,0.5454496918079447,1.0698458922277945,Abyssinian
1.1325625432761144,-0.04707471359891146,-0.21961102592093204,-1.7262510276661065,-0.1466515242852564,1.0945156379734984,0.20496326485075447,0.21393401531963582,-0.4577293194962063,0.15732148062782447,Persian
-0.021602544669312943,-0.36277231608058624,0.1538723421944513,0.9599170996120764,-0.9279045394829598,-0.6342484361447267,2.373351204831721,0.4923525406002184,-0.46497868892508554,0.07088474209197929,leonberger
0.10172976284187708,-0.629817854183087,-0.644490338631368,-0.9821137702983256,1.5096010417454357,0.6782090040674111,0.8977073736188511,-0.7792340836611331,0.19618172577491197,1.7209562844751243,wheaten
0.6766305844783173,0.11142316130573586,0.2711470245967293,0.5150298974703266,-0.6725598051034186,1.2159653974943727,-0.060956152721039165,0.10597623118392269,-0.8741106670532476,-0.8015477099629724,wheaten
-0.6030472944120993,-0.6625914694145459,-0.6432893265332226,-1.4677985253145955,-0.09343161369250652,0.34707488315053625,0.8321092243930092,0.8839318924519671,-0.4263440329370148,-0.4826131502096614,wheaten
0.00255930979205642,0.2689107220553044,-0.4985436795916542,1.07124090567773,-1.1976265900143208,-0.10617711043077531,0.2958752323693665,0.5236871233653626,0.18445301437406728,0.3509815538956338,wheaten
