pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,classe
-0.6448067631404688,-0.3181356989111658,1.2225744774635778,-1.0994686070037847,-0.013156476265138313,0.19926713697578105,0.4123498408018325,wheaten
0.31570686826426847,0.05039221312790272,-0.01939699285482789,-1.6307432410996743,1.1719531529873786,-1.8292414652605695,0.0682053014064459,leonberger
0.355440555807155,1.0695892600189836,1.2682745362870929,-0.27392705296569425,0.3361210696007114,-1.1277436260999945,0.3620209176403712,Abyssinian
1.2414313244868924,2.5541359527788043,-1.0256131518979015,0.9207749608835021,0.19353899037760455,-0.030955814154488163,0.09227629940679195,Abyssinian
0.9611835307533733,-0.9738155511803974,-0.3212759867168864,0.780174314711968,-1.0227007790080633,-0.795198484927966,0.05390871014698635,leonberger
-0.7767291748003086,-0.9381976238199315,0.15027861994290728,0.5569675244628407,-0.38176793143952864,0.5183822385303289,-0.00801643977117977,wheaten
-1.490923016989219,-0.643145662334927,1.2903301076905778,-1.2152123894038616,-0.4637594182412813,-0.7566199222301144,0.06909983631743591,wheaten
-0.515623195840356,-0.6513648982815043,-0.96076568021012,0.40139076463055473,-0.7768832356496747,0.1365374280597738,0.9176100764341364,wheaten
0.5958307513988017,0.915081214110463,0.008335951706439,-0.7077444145494983,-0.288325928594052,0.622797254197499,-0.10711752526621646,wheaten
1.0839327156017668,-1.173824785688658,0.44578506949776403,0.8552482100707794,-0.11006418357136225,0.07365291629031757,-0.28198016319422514,Persian
0.27980584215945975,1.2143036447980105,-1.4134847209977173,-1.0589114663733785,0.7297448386508898,0.6362231171280387,-1.027752911479805,Abyssinian
1.1325625432761144,-0.04707471359891146,-0.21961102592093204,-1.7262510276661065,-0.1466515242852564,1.0945156379734984,0.20496326485075447,Persian
-0.021602544669312943,-0.36277231608058624,0.1538723421944513,0.9599170996120764,-0.9279045394829598,-0.6342484361447267,2.373351204831721,leonberger
0.10172976284187708,-0.629817854183087,-0.644490338631368,-0.9821137702983256,1.5096010417454357,0.6782090040674111,0.8977073736188511,wheaten
0.6766305844783173,0.11142316130573586,0.2711470245967293,0.5150298974703266,-0.6725598051034186,1.2159653974943727,-0.060956152721039165,wheaten
-0.6030472944120993,-0.6625914694145459,-0.6432893265332226,-1.4677985253145955,-0.09343161369250652,0.34707488315053625,0.8321092243930092,wheaten
0.00255930979205642,0.2689107220553044,-0.4985436795916542,1.07124090567773,-1.1976265900143208,-0.10617711043077531,0.2958752323693665,wheaten
-1.0582798297108669,0.868897076184439,-0.5042347850314282,0.5389652530117616,0.3450497854556766,0.32605926091623755,2.421335127102362,Abyssinian
-1.5158010865930494,-1.0262709129039285,0.21024943685367314,0.834243970838826,0.031438916830614075,-0.20634457437569637,-1.1753818255363768,Persian
-0.6129771088999334,-0.6807647972941373,-0.4506261635550956,0.21317337694658184,-0.5947186562916866,0.9726607256832654,-0.6553385415280226,leonberger
2.0067014384577377,0.7156106807848844,0.44970997552121506,0.7812931245220472,0.6780794885697148,0.9657858821010862,1.3626133591820795,Abyssinian
-0.39093828586087825,-0.7133651520021218,0.6154428345601736,0.8049637258591124,-0.03439606453423185,1.4020454571290006,-0.0032369290094651356,Persian
-0.7445821742142626,-0.6063946191347608,0.42866418789543376,-0.5194932890493154,-1.3388705545664992,-0.4983684942717217,0.02271546476145955,wheaten
1.4241970279871912,2.848537955611938,0.47999523569670577,-0.5894168537995166,1.256566660635083,-0.32683157123698825,-1.8548181085928055,leonberger
0.4205609449325714,-0.8474795744433675,-1.0192975450470854,0.5979697986760116,-1.377354170698806,0.16290814013751437,-0.8753925887886229,wheaten
-0.17694820729691133,0.696737004783754,0.11623322670647236,2.2721407478967692,-0.002609491777971808,-0.46864567237251026,-1.238211694080996,Abyssinian
1.0366328713243762,0.15104387027876637,1.5837453012820495,-0.11056112994842938,-0.463209012318624,0.8048060694785597,0.6577874280929369,Persian
0.8205339348254848,-1.3988068153142295,-1.0788852825601583,0.4912466247674925,0.3351576749962443,-0.7645240414636671,0.5203008174531627,leonberger
0.17060665476042455,-1.2416842321362833,-0.6878902569358206,0.7791334740452536,-0.6428616758307835,0.1814370927470189,-0.8405349451199505,leonberger
0.8213776751668911,0.34091391442482233,-2.3556728509266955,-1.0483760300188074,1.248522410181525,0.754343286222699,-0.42676098841945803,Abyssinian
0.9889096188842328,0.04802281129105082,-0.12287386932476278,-0.8870476467161902,-1.4830163976587503,1.598802437541551,1.280241248796328,Abyssinian
0.803738460985548,1.341890898870219,-0.18901201065999726,-0.899088793215948,-1.3613225543720522,0.5648283451294775,-0.005888765501622487,wheaten
-0.1878166633847218,-0.014833856790371844,-0.4609121576369161,0.07691861227918453,-1.0843239893303591,0.30172312798042195,1.47259654774561,Persian
-1.4947417500154734,-1.3489969476416852,0.7884059244559243,-0.23396432182330315,0.07357723511596063,0.6668261875924759,-0.3617570334285764,leonberger
-3.051383510642298,0.2507065755423111,0.3845032649765199,-1.0260277149519579,1.7344831536027427,0.9035418665315232,-0.9737450115125393,Persian
0.1469411507031742,0.6518896302380934,0.5404054086893463,-0.18921486128741027,0.21347234163114262,2.1669872628703053,0.7135821964287029,Persian
0.4180729732865522,-0.12375690822121099,-0.5726487284344145,0.4043092816257083,-0.3232280767482169,-0.6836104763894201,1.3662363839472262,leonberger
0.34102292383199073,1.6061785665217123,0.9087859763402426,-0.5215664601442618,1.497835274765292,2.3769980874385324,3.2043928069583494,Abyssinian
0.7140159882498559,-1.767785624433885,1.3092276378206387,-1.2170380500571498,0.6634094001835806,-0.2559202845912473,0.6007591214387644,Persian
-0.7143639692954609,0.41748417565417667,-0.7707300186233901,0.6582778236257334,-0.13569899478160502,0.5140455469255062,-1.5284952208133216,wheaten
-0.06634141246598468,0.16482499567052125,-0.06582351499686372,-0.8678388110063306,-0.3832166596182508,0.9469819531528618,0.662326743580865,Abyssinian
0.18001149250452553,-0.5316833834126479,-0.6184236062194903,0.5561168946290699,0.4061617532576049,-1.182007818166473,-0.16781459547858998,Abyssinian
-1.7456471536258864,-1.2036413998855693,0.18402280052627137,-0.11209477806196758,-0.5487356134235477,1.4321009214880465,-1.7441453446835038,leonberger
