pca_0,pca_1,classe
-0.6448067631404688,-0.3181356989111658,wheaten
0.31570686826426847,0.05039221312790272,leonberger
0.355440555807155,1.0695892600189836,Abyssinian
1.2414313244868924,2.5541359527788043,Abyssinian
0.9611835307533733,-0.9738155511803974,leonberger
-0.7767291748003086,-0.9381976238199315,wheaten
-1.490923016989219,-0.643145662334927,wheaten
-0.515623195840356,-0.6513648982815043,wheaten
0.5958307513988017,0.915081214110463,wheaten
1.0839327156017668,-1.173824785688658,Persian
0.27980584215945975,1.2143036447980105,Abyssinian
1.1325625432761144,-0.04707471359891146,Persian
-0.021602544669312943,-0.36277231608058624,leonberger
0.10172976284187708,-0.629817854183087,wheaten
0.6766305844783173,0.11142316130573586,wheaten
-0.6030472944120993,-0.6625914694145459,wheaten
0.00255930979205642,0.2689107220553044,wheaten
-1.0582798297108669,0.868897076184439,Abyssinian
-1.5158010865930494,-1.0262709129039285,Persian
-0.6129771088999334,-0.6807647972941373,leonberger
2.0067014384577377,0.7156106807848844,Abyssinian
-0.39093828586087825,-0.7133651520021218,Persian
-0.7445821742142626,-0.6063946191347608,wheaten
1.4241970279871912,2.848537955611938,leonberger
0.4205609449325714,-0.8474795744433675,wheaten
-0.17694820729691133,0.696737004783754,Abyssinian
1.0366328713243762,0.15104387027876637,Persian
0.8205339348254848,-1.3988068153142295,leonberger
0.17060665476042455,-1.2416842321362833,leonberger
0.8213776751668911,0.34091391442482233,Abyssinian
0.9889096188842328,0.04802281129105082,Abyssinian
0.803738460985548,1.341890898870219,wheaten
-0.1878166633847218,-0.014833856790371844,Persian
-1.4947417500154734,-1.3489969476416852,leonberger
-3.051383510642298,0.2507065755423111,Persian
0.1469411507031742,0.6518896302380934,Persian
0.4180729732865522,-0.12375690822121099,leonberger
0.34102292383199073,1.6061785665217123,Abyssinian
0.7140159882498559,-1.767785624433885,Persian
-0.7143639692954609,0.41748417565417667,wheaten
-0.06634141246598468,0.16482499567052125,Abyssinian
0.18001149250452553,-0.5316833834126479,Abyssinian
-1.7456471536258864,-1.2036413998855693,leonberger
-0.07139170145116186,-0.40187952621278866,Abyssinian
0.9787151839845029,0.9633787958116897,leonberger
