pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31,pca_32,pca_33,pca_34,pca_35,pca_36,pca_37,pca_38,pca_39,pca_40,pca_41,pca_42,pca_43,pca_44,pca_45,pca_46,pca_47,pca_48,pca_49,pca_50,pca_51,pca_52,pca_53,pca_54,pca_55,pca_56,pca_57,pca_58,pca_59,pca_60,pca_61,pca_62,pca_63,pca_64,pca_65,pca_66,pca_67,pca_68,pca_69,pca_70,pca_71,pca_72,pca_73,pca_74,pca_75,pca_76,pca_77,pca_78,pca_79,pca_80,pca_81,pca_82,pca_83,pca_84,pca_85,pca_86,pca_87,pca_88,pca_89,pca_90,pca_91,pca_92,pca_93,pca_94,pca_95,pca_96,pca_97,pca_98,pca_99,classe
-0.8505885161695184,-0.9869216003138708,-0.5333652630378057,-1.465231033593954,-1.6544778883755829,0.02606836910955231,-0.21678633371062608,0.8590416711299488,0.5977778252589591,0.1165930578143375,0.8615183756395722,0.2105751518321215,-0.8213564308206951,-0.25585123355106043,1.221159012161045,0.8597326738064992,-0.5717614824427388,-0.5145813019823382,0.6589105877567786,0.3283197784249037,-0.6273540329499375,-1.5808449891641696,0.7924228946771713,1.6001361612743954,0.4800823158126983,0.5290880872598508,0.5306405493474627,2.4578128039164677,-0.5507132665502336,1.0544897362393926,-0.11960355728092588,0.09676558337166483,0.9339473937895689,0.45644063189860734,0.9655412156814496,1.284338788980347,0.20068677056721604,-0.9613900207013115,0.17679288924792252,0.14583485987232347,0.05049495455669516,0.8166799435538987,0.7972652422194385,1.66426907028141,-0.9081344406723815,-0.8320135482464458,0.23035624014436348,-0.6515108390243105,0.3623193520898432,-0.43979825154692087,-1.5643401634101384,-0.8600824448233991,0.015711176936328744,-0.6048768117713701,0.8306091068410097,-0.33609351783622804,0.58238689313619,-2.345820698406381,0.022749022231084354,-0.9851398187284682,-0.03857920456444377,-0.20392247783739575,1.7735316527765965,0.025033637962733654,-0.7802716386337891,-0.20178345263473862,0.8743336478456437,-0.4951820944826507,0.5341418795257268,-0.5649888161016995,0.29052183923604863,1.5705437032518308,-0.1435583835359163,-0.7177090268445518,0.9726186049311882,1.6183705771757986,-0.7561082930363029,-0.6301145065662568,-0.929529360678292,0.19827823207698322,1.051910275052381,-0.4133723031237389,-0.3638666375658808,-0.0989103867038394,-0.7180818132027753,0.11946544885018374,-0.5140041027565696,0.357583209573063,-0.13800493065441194,-0.1250087528866911,0.2194215376300204,-0.5847648548966685,0.007949160229596037,0.7872802304167774,0.8585699264631638,-0.6704581054325869,0.4119040429880154,1.5106338116458733,0.27075796946133884,0.5832782727439314,wheaten
0.935841788872527,1.416867549103156,-0.04705556449274275,-0.4684086703055213,0.418544786316523,-0.10580421501235344,1.7633022202832336,0.9136953181593849,-1.189433452701895,-0.9843873343469541,-0.6582933835840297,-0.21221371541547876,1.5073631420562044,0.13563427790690605,-0.10811389959739895,-1.0274412139149776,-0.7677210267975854,2.7107914652395486,-0.9217671359950066,-0.32959698180142183,0.7589326798436011,1.88633781077101,0.36223415927607644,-0.4114466767665944,1.500284837669235,-0.6192623826778653,0.2984806363959193,0.12430030230115549,0.20987386411208758,-0.7105382752630757,0.4265152179021255,1.5481577536776705,1.2063241094145611,0.6382671978388389,0.022021432721989635,0.20809770294231192,1.1419781175772745,0.7589473963599939,-0.46246170965934136,-0.6421781201996075,-0.7137031171583397,0.7077251695016828,0.6266775196074659,-2.257783638884318,0.26377314254556994,0.6320233705481478,-0.6361407499814669,-1.194887577841576,0.44295859572204743,-1.8524053075446094,-0.7174767576579298,-0.5240904087579235,0.3378886020209102,1.1823112636389534,-0.24671983068218917,1.9722219613703713,-0.0012501049030898624,0.7350768475330255,0.6102872921396403,-0.13011459144996027,3.003810652632623,-1.2281900285905296,-0.14180891438191445,-0.26544944804129644,-1.6794948356058594,-0.2994072161744042,-0.610859731960714,-0.1005831066588471,-0.10331289958634751,-0.09954707538409126,-0.04992609752129594,-1.1665933597697953,1.4591295716439678,0.5110829705669396,-1.2608014375697238,0.3282248552354771,0.5666482908656523,-0.2943780648229236,1.4676103059928254,-0.8654226684870719,-0.8971103518963797,-0.8996273411814218,0.9973604736610737,0.13867888853489888,0.06416730696817997,0.03707361596789102,0.6711165532687065,-1.3315432036529204,0.6751652408404699,-1.1931021419250343,0.39604548017742447,0.4130089076409568,0.4507244457801932,1.1415540887935918,-0.587385193803655,-2.6443512017861184,2.6084238803329005,0.0649514752734796,-0.6840264066326567,-2.2122958388314236,leonberger
0.05354818573253425,-0.2971427790919828,0.6679090276041323,0.005827559616798785,-0.966458196313125,0.9939868378609381,0.23570013785977462,0.9322881294070313,-0.21241645745124602,0.6235218212931853,2.094725301717299,-0.43538312494557213,-1.0916316283802265,2.2997465674997395,2.048148924883756,-1.4194301990383211,-0.8504398174347194,1.8392887479666187,2.153279506829572,-0.18925366526139525,0.7474017083024421,-1.73350814313855,1.1154687643689905,0.6544461931534962,-1.6589781341283567,0.7914314714107551,0.3383192277672086,0.3487478508144082,0.6458993746956551,-2.0243305505762237,1.0366583465630694,3.5242453113640524,-1.2232824214230722,-1.0409423863986225,-0.2504247176938091,-1.5260740950168903,-0.42105289786712435,0.02026790482880519,-0.24566836773340314,-1.1168496142532385,0.17651336853943533,-0.955194007760018,-2.603061686829451,-1.0722686863270885,0.11923246821182415,-0.49092793607314,0.04006712599741013,-1.1871808595937823,-0.39295385244163294,3.350837166241387,-0.8714760459275993,-0.5392454174760226,1.2945837811823655,-0.05130698996991041,-2.456517640700128,0.8045786375309567,2.4017883448703747,-0.05410623200157926,0.06155235587810852,1.5093931126413584,2.1814295762695397,1.402352299606194,-0.6581489021987603,-0.3363950137129047,0.4154521178250858,0.16477911504966242,-0.7619644885499356,-1.1867927151644793,1.083192417410223,1.4224534048164663,-1.217223612918173,2.5713154852009907,1.6495424599571247,-1.8299571075510042,-0.2694824162894829,0.5193282573400483,0.18706425109060146,0.03784936510263421,-0.6401452636751358,0.9888650097874464,1.2876044843917145,-1.899092504774066,-1.9175344416760027,0.2974625866768468,-0.1585441345640826,0.03271941219416464,0.14780898530880635,2.086175237619932,-2.5762660551222822,-0.3634711525319348,-0.24585418368444412,-0.8744653601057867,0.12896976985690595,-1.5574902092132727,0.3241987064169206,0.6960618945585946,-1.5692640094724681,0.9155040196761527,-0.9843980608763938,1.5623825475144621,Abyssinian
1.356761876054576,-0.9145702333431948,1.663952384091293,1.5333220916537211,1.0337532684953308,-0.10185783987383966,2.200603359544002,-1.1090013888585255,1.0531476734429213,-0.9793161250441373,0.7179092210144611,0.964624433468787,-0.5342755551688214,1.2639073568542114,0.9182724482999471,0.15413521338444694,1.4755417543026614,-1.0777494771388172,0.05705244404827822,-0.18183032684920872,-0.31819408259789045,0.12648797389962707,0.3236488514048444,-2.9527196410807677,-0.47299574930094335,-0.6020640858947289,-0.44519481310474385,0.031244019698555305,-0.0658006177749299,0.5141314082668178,-0.5764204583556266,-3.7266759873950055,0.1543545222606859,0.1305495309102555,-1.3547380870790415,-0.2834053839122747,-2.2712557025290256,-0.8638240987697197,1.539328066110862,1.131623548272575,0.14889738524845716,2.0157358799409755,-1.0090381378856534,1.1849643720837142,-1.777290495907856,-0.14194101500742792,0.9640885371163322,-1.2132381318558398,0.6423592548563074,-0.7861533842764673,-0.2185377771013423,-0.44193428884792446,0.23731258692128074,-0.3123051729946587,4.01897933469651,0.5160127457116277,1.232274589456975,0.9839389049381122,-1.0028822737903313,-1.4670658767541316,0.9316342172130525,1.4694403561685745,1.2301151913387174,-2.586089237346903,-1.5771125863930189,0.018763844619571122,-2.4754382251776996,0.2948957392208079,-1.1196187668107458,0.8053371947158545,-1.107082257892349,-2.3140252233117415,1.8810608313808321,1.2451161686209664,-0.8676413787246992,-0.4290509507972556,-0.9460219742585112,1.2737543396019266,-0.452170485640327,-0.2733415359545654,-0.1291116000198147,4.289107145585978,-0.3715615404845071,0.7372218817094576,-0.01539278644236941,0.45842823474619643,-1.0348246597747033,0.8913170724091366,-3.342223909967814,-0.5913432371647311,0.2820095272148833,-0.8153089321101687,0.04927899086241905,-0.03542115789364649,-2.1338583130454762,0.3072495675342472,3.441197029075963,-1.840251951950929,0.46754544038038753,0.1728029899374848,Abyssinian
0.9701212525509245,1.0616393360449974,0.2480240541598027,0.8287396598249505,0.2797148884628078,0.322476837250687,-0.33953395885301846,0.618274842708285,0.3931867269764777,-0.023056858699194084,-0.21105456453166851,0.007738514587365656,0.3318246020445897,-0.497468305270852,0.3248894676164028,0.6432353854864754,0.10091723250665312,0.48322670111154026,0.6583126270022226,0.34432669100918023,-0.772398288428892,1.3427695061562321,-0.4731099887418521,-1.0103748493312499,0.5048283840625276,-0.30480280809882676,0.38985118286943626,0.22586283592973005,0.23925953609251305,1.1074280691569527,0.043289596638159594,-1.0195527940402849,-0.5188569643732193,0.03897613504715126,-0.47526952175848325,-0.3391310688050227,-1.1193044649945625,1.0153250323144027,-0.8362005526317376,0.19817687111313012,-0.9945778299975773,1.3808598572016455,1.1823027142800238,-1.1205806789429782,-1.0839795006222983,-0.8394118568185902,0.5986625685389177,0.457220889510375,0.7884155645305045,0.42739125996246907,1.3919013075866484,-0.719732402873477,-0.11978149549120935,1.1956712204705595,0.5581566894350513,0.7057064794080612,0.6524103220229106,-1.2733970670835295,-0.12115263374887174,1.0436512827112279,-1.082665178156755,1.0517633912181552,-0.468336365929212,1.0748639913952351,2.1226492299087467,1.2218611893751246,-0.5133694005337813,0.2058960484842516,1.329756243919052,-0.18864924389278576,-0.5019098523245256,-0.16342462941047198,0.22916334210594302,0.51723035682807,-0.7682410625662972,-1.5636330344025744,-0.4135649646633074,-0.5857276986790165,-0.9029496750705119,-0.7708498094769966,-1.6278973271961668,-0.8580985712466098,-0.5399435178324193,-0.18433457491332442,-1.170156349915635,-0.42707154696530025,-0.3720096119395409,-0.1870032649586612,-0.19411317621833635,-0.41501481558308845,0.9822586175024981,0.3551274288309402,-1.1347556801823462,1.0247320888704874,-0.2083822106451006,-0.4241633304326832,-1.3502617373814674,1.1591671607422398,-0.8860895181940197,0.9575137591922166,leonberger
-0.9934352703429428,-0.014094911512779898,0.08294029972702235,0.5372718726851596,0.5409818687207454,0.1567961403677312,0.011649952683246813,-0.3605611146881764,1.431874688641744,0.07209111033825588,-0.9343842484996284,-0.3387167664323018,-0.21232773571920077,-0.47794560679641573,0.907497940563868,0.23506274008688385,1.147746909706845,0.8849143543953227,-0.7714972749259881,0.12152832446292763,0.5968902767028091,0.9321137884831725,-0.008741682490114505,0.35759081411387655,0.1129060703702049,0.9095197519251761,1.222272902721768,1.733154352925826,1.1094475846917542,-1.0607866710162914,-1.1736966817904981,-0.9422788939988831,0.2355001138596077,0.26280760567318584,-0.8712729541767112,0.6507341620638983,0.40954973688715873,0.17910213917703338,0.20871821020806136,0.6937957466912381,-0.24509853704135157,0.9272535380733331,1.5166436565413455,-3.25604295679425,0.6996996571964483,-1.8828684819317076,1.0637813828881306,0.2474401841895353,0.9437262468597015,-0.20502072113574576,0.5035431307356939,-0.8589006421406356,0.6794008599158824,0.6050667396719086,-1.0896608433857586,-0.38074315903809497,-0.7295684366740521,0.05594619482797026,1.4354443531155243,1.3770632359301906,-1.2854815800599957,-1.4981829103060247,-0.9471276311459256,-0.6717251040044884,0.13910222108524609,-1.2541552668099398,0.7018698017743411,0.5540013792446684,1.6706937788075433,-0.546838452430193,0.36583305884240824,1.0901569402073372,1.5047211523749524,0.28436497188118504,-2.262683767736225,0.43546957630190236,0.44843729935142745,-1.1172915712103737,1.6150531675938842,0.5792741818575836,-1.9290724196405458,0.6821237115184023,-0.9022849355281242,1.9818362413270216,0.32574632677253496,-0.11739778494659041,0.48469334349121246,-1.6256455509925294,-1.05089426808999,0.5566115702074554,-0.7454657933009362,-0.22789561672258205,1.4869208301115586,1.403869290891504,1.4336568499343043,0.3951406850810042,1.7312531317380389,0.8999314608947795,-0.13190085017228376,0.4652177137155544,wheaten
-1.6999588396730587,0.47091020254910715,-0.8351924692311309,-0.836898846525467,-1.3683931657214068,-0.5389888170987783,-0.11624084393732587,0.6285948074359557,-1.021672800711219,-0.07479564676115792,0.22078533398470795,0.7813395817510511,0.019435268107772744,0.34404563457559495,0.013519758549266871,-0.03712747773602285,-0.8445168622271937,0.10986937525054227,0.7830851794310745,0.7848583084642445,0.018272284816368223,-1.0527611663908059,0.07596521989814359,-0.494187327876749,-1.0883044635857522,0.6039923930878234,-1.009072209300572,0.5953018630711072,0.274028794878209,0.39230408028795494,-0.6765257678594893,-0.374836430374431,-0.21777587760336695,0.26780088731031554,0.5597148624384366,1.2804894555110524,0.8594349620595118,-1.4628263208293204,-0.06019902694254736,0.1437979163058851,-0.27654183911162905,-0.06390319015534865,0.1858315596313946,0.004362161273630377,0.655247085080238,-0.9808772233234727,-0.5418822130388947,-0.9402367502562482,-1.0416331028751658,0.9952723043052424,-0.11383399494132083,-0.030286613685377925,-1.0134383414393386,0.003912422060037796,-1.4135234943831756,-0.9813270279447958,0.4904748031590212,-0.45447289913863714,0.8511434844579234,0.2934857276456538,0.12230375656021991,1.5594876089903085,-1.2053581454795945,0.45082328771572977,-1.5988638290592625,-0.747384345282538,0.5752922815235072,-0.5708137998869962,0.5813364888482296,0.8507497465384776,0.6972874194040474,0.22447866527101712,1.1383493265489995,0.6579281607671161,-0.05067867088269223,-1.0239785260712813,-1.5196859456128191,-0.03064629803744612,0.4527616799398543,-0.9490480400974702,0.7220973680628034,-0.18698545516008377,-0.18969730122132034,0.03571134029099666,0.7187918127405502,-0.33032322631112576,-0.055761311595223836,0.25954441128220884,-0.37271799911784087,-0.8154914549919635,0.10749758622692297,-0.5574639065349233,1.3496832605590268,-0.04372127707771466,0.012071099836865648,-0.4602843830524726,-0.9545027803404892,-0.3336674214771561,0.5595087457779118,-1.5352474548101451,wheaten
-0.4271424921847653,0.2638465497569953,-0.0921151986698339,0.42232977165730107,1.3012268325344496,0.5166321814143853,-0.165302564122812,-0.8639446341774184,0.03131201263075485,-0.9188349124515235,-0.5557983211164411,0.11554265357851519,-0.43479029746766157,-0.17786471547004612,0.7322221750357439,0.7569606868509767,0.609365802242267,1.1758088553195145,-0.11427088521375779,0.8165595585960078,-0.013874814995071604,-1.0276079556623912,-0.27179136765599604,-0.39127673074627534,-0.7670269775012813,-1.1331562414149305,-0.5018807092233614,-0.7415325634486759,0.07161558587441469,-0.10289277270643388,0.45220773050671,-0.45960953685023387,-1.3872796824304576,-0.211531128278792,0.0047449188475097714,-0.15113825656639934,0.41329463642171,0.657293361984043,-0.014729479610436878,0.09373081460500414,-0.5714019530231754,0.6627764372316626,0.47560101216437517,-0.30173813257238635,-0.2671422073773387,-0.4802838183025635,-1.0285727317349842,-0.6268512153533466,-0.5938807377477414,1.026415837731487,0.8737531257371025,-0.9194023464592945,-0.38782840061770646,0.12560097596866504,-0.6210301913318851,-0.6635763303333629,-0.4810474859614672,0.008288766398754453,-0.22140912679667982,0.3088756937773185,0.45708766682019014,0.6124350108047951,0.3515003993562107,0.0007429365415710448,-0.09760035872229227,0.4279914583086134,-0.47923634826924155,0.15423921395590512,-0.30633690185171564,-1.415740305740899,-0.8825323802457656,-0.08826147264145111,-0.3404472259949217,0.02839930230918283,-0.2883147922051827,0.23353199437705216,0.5221260642012151,-0.3708337023357014,-0.10497104334382233,0.29227517827370164,0.30459828953552187,0.9179758842894644,0.3281542988996518,-0.13305721944031534,-0.524803542224982,1.2662800706634723,0.18828938244922094,0.04465922889196751,-1.4049537242365813,0.3255033016153234,-0.6989276785078158,0.09667159712538123,0.6969270418389215,-0.1772675456611721,-0.007626000049020994,0.062143157102691415,-1.0949880794810933,0.22313086378233954,0.031277069633258395,0.6249773751319629,wheaten
0.4894421112021858,-1.2100028289273566,0.5252034456594077,-0.40921477080590196,-0.866139557542688,0.01784971709653618,0.26007786701220753,-0.21083206340431285,0.25947409287001727,-0.6563418875719178,-0.1744334868569567,-0.08376441929012758,-0.8769725884389091,-2.2371763156031133,1.0307244572125163,0.09949150080277651,-0.42619437308467784,0.7236174263419621,-1.395030760749374,0.22037930444546944,-0.4258302069581242,0.10079259558257621,0.6476073786703115,-0.244845559917551,-0.7626455759299728,-0.07398979530056368,-1.9665500355854042,-0.45266959529183715,1.3054465329780034,0.7707802848747191,-0.25188445958576433,0.6437546972464185,0.019541452902958438,1.4716058220945898,1.1480177207235802,-0.8089334844934778,0.41289034092179117,-0.5407339761096086,1.725942296221375,0.09883952028158809,0.4818577362585044,-0.17550914639529752,0.9431397947841004,0.7412039275182589,-0.5417523907721761,1.355086820826923,0.41682144961029904,-0.29312176064462414,0.20287054909172306,0.3447412198698041,1.3512766494986466,0.014391832908439001,-0.4183296160516307,0.17687700620941688,0.5832459759077034,-0.00012582303697362658,-0.4587295394095589,0.2641545366095768,-0.26763289830283604,-1.3384169093497846,-0.1217147823245112,0.08989193136730518,-0.7765438399961985,-0.6872568640618183,1.66729627652494,1.1520103406480933,0.34350166444088087,1.2491564570111269,-0.03282527224396562,0.6032552786898139,-0.5404625434698583,0.13672556508122874,-0.46234075769932265,-1.2130638292735074,-0.20631041710709924,-1.8167064519035379,0.4057799020293465,0.49716546949983403,0.7471680641657898,0.8466978536213562,0.1542902844261356,1.9034442668681208,-1.7520208439550946,-0.7116627661077647,0.27961128881850134,-1.4422715605307566,0.7250853352506011,-2.3919631915992765,-0.05372034580156533,-0.8389832161821428,-1.388330571239124,0.33735229960487495,0.24751471567489308,-0.4624917933825867,-0.766933855270229,-0.23922352074018224,0.4054103692196709,-0.8201158714705994,0.4989350180098571,1.0752566858964827,wheaten
1.005710837052449,0.8812139866507125,-0.848930010083535,0.7383594928605021,0.4277852094739913,0.058190970860186444,0.36213281991312085,-0.8307197323312284,0.0793823789456398,0.6702005267225895,-0.7703329941072206,1.1984753167040618,-0.08950331856545037,-0.7977141653664989,-0.5513357997687879,0.08030440917411283,1.1769958894578294,-0.32453457365260124,-0.2700370181612809,0.7078479177403686,0.19631450914001294,-0.3588836105070332,0.06165460140728157,-0.41395972093758704,-0.48591987795666675,1.3729653643052961,1.248473469989858,0.3039668306322602,0.24239877031799442,-0.8444720615869175,-1.0677904073199522,0.35757646052010394,-0.49196062326600215,0.3736935837599991,-0.818415083601515,0.39492216242730427,1.6779826046909612,-2.9467996712414104,-0.9153586892744832,0.6616257682700981,0.057927515124885004,0.22739267329557097,-1.1595992830418547,-0.539328919774012,-0.13571603121145523,-1.0952629217048016,-0.37319921671439893,0.09456117343700188,-0.18558318801357981,-0.02844206571944748,-0.7763233582795053,-0.16070251446881997,-0.31443397109014576,-0.5503731224325042,0.8250173611016034,-0.6387143065948899,-0.3300076291443798,-0.2989140178408272,0.7415144295904772,-1.335694612167192,0.41976002980071786,1.0621868279765452,0.12661525523408806,1.0679057459794583,-2.2752597814771187,-1.495522623837233,-2.176214209645626,1.0114963486730564,0.5923317690673768,-0.1200016510732337,0.7124072376354209,1.6664367129707032,-1.2731937854493975,0.3391037464852381,0.38844192954698326,-0.883432522895296,-0.7898742551173156,-1.3301837715343385,-0.3294870899531051,-0.27031413031975493,0.8711697217321245,-0.8638371846725688,-0.6301144953667543,-1.1517839522913498,1.1967193528545164,0.13532371312595917,-0.8260828918229195,-1.1899704081883204,-0.20449267422548048,-1.5181745841061918,-0.0898909548276088,0.10852230424848583,0.8864645126995345,0.9459899980219036,-0.780395449118884,1.023444916330322,1.4080715908474142,-1.250394839043336,-0.8596184456267102,0.354634639709157,Persian
