pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31,pca_32,pca_33,pca_34,pca_35,pca_36,pca_37,pca_38,pca_39,pca_40,pca_41,pca_42,pca_43,pca_44,pca_45,pca_46,pca_47,pca_48,pca_49,pca_50,pca_51,pca_52,pca_53,pca_54,pca_55,pca_56,pca_57,pca_58,pca_59,pca_60,pca_61,pca_62,pca_63,pca_64,pca_65,pca_66,pca_67,pca_68,pca_69,pca_70,classe
-1.163950614874257,0.042575995248081706,0.3826598654608099,1.820479891009478,1.5659652115386553,-0.15296022433005227,-1.274020657490384,0.6774597346715708,2.1263690537382534,-2.070689525588016,0.8515257817081359,0.21066760718486832,0.3573733385426672,-0.21328011906147476,0.7018813549327989,1.3736420048735114,-1.726907720151593,-1.9903243456484505,2.1691622835594875,1.3002784141456172,0.6444306309040004,-1.3638579833915834,0.1670975934348863,0.1841778486587576,2.1822085092027725,-0.28053563221126904,0.2049118478552245,-0.6956899969514143,1.1181175657873448,3.4610206296357084,-1.7418544064887744,0.7063402819184876,3.64187939561756,-2.4170720822108636,0.9152064940063674,0.05607505126912924,0.49637856234624594,-2.069794767804725,-1.6479490411111917,0.2281848735936367,-0.8498516735772994,-1.0190067007727441,-0.9596063665014931,1.904707923340155,-0.21891268255498306,-0.11585395312473327,0.04986052131577134,-1.622402577030542,-0.3062988893923042,1.0791816479573777,0.7721866765064996,-0.8182073989613152,0.5176872348730515,-0.9461128096502276,1.445984684048854,-0.1540704144908528,1.015961078618158,0.19461124737129445,-0.28002439625635,1.3903025688161423,1.1244785100781147,1.175394283554252,-0.13109927862849266,0.5330596862434266,0.7066096324926021,-0.8971305025170424,-1.0016276033082019,-1.3032196953348947,0.6533688976874955,-0.5818261376976461,-1.1508495663550153,beagle
2.045342384930587,1.7375062678584487,0.09341876788463763,0.47231672769430977,1.8251848522101766,1.198255363304271,-1.503051165622597,1.7582050246637755,0.10090242880717627,1.8844002813093783,-0.7958945982520241,-0.9671670390778881,0.581055219510143,-2.0706462205191625,-1.158223647086205,0.5051339791640872,0.7546902755271384,-0.76025831741944,-0.3826619409040367,1.4758512625182811,-0.8077683784222607,-0.8632145483934306,0.01802426462358499,-0.6058361733833215,0.5703659636052466,0.7500599823487606,-2.0233089268943534,0.06096369949609015,-0.34359183813989463,-0.659811309419854,0.5131036602877956,0.13600815616657533,-0.7882434431430257,0.7477164268759442,-0.7460985551389678,0.3621405108099756,-0.7333979434894855,-1.1588308848342663,0.05370577073653089,-0.41537557120998597,1.6749154184470931,-1.2712172877774692,-0.17862801928145414,-0.24359013228053106,-0.8905375739117432,0.5240210510442134,-0.20767599667520534,-0.306134699162544,-0.4358669616615835,-1.4672502364870468,1.4700713390731874,2.1142434048600083,0.530811268347599,-1.282392043929537,2.220727653413894,-0.21915413000891618,0.26227306885376866,-1.2532208247614451,-0.7840762309679651,-1.3747763892158027,0.5615104268155627,1.086044982227847,0.15889590887619284,0.5523294775054276,-0.43627049456674166,1.1825528058966521,-0.6535192507620371,-0.9671914406276552,0.12394968231999828,0.7401355279153874,0.16949548279979898,Siamese
-0.5584956398708202,-0.672746336726819,-0.29461369498914797,-1.2699477323984485,-0.9307722345623546,-0.8194802723326252,0.10051031469296044,-0.9109922131688963,1.406969023094699,-0.36165183179496224,1.488998281126208,0.5402874145525318,2.2753110804515146,1.1727302523509981,1.1246906244106394,0.6417946508373755,-0.5029409605715222,0.37421128332900966,-1.0749102163091397,0.08152319102944634,-0.9472341766487642,-0.4832572904907771,0.08699950794786052,0.8744593389907626,0.2760329268141868,1.239808304893136,-0.5846381346280098,-0.5060224091669349,-0.5113851173810476,-1.3952008639500555,-0.9995120779306998,-0.29402999135872715,0.9924887106427744,0.8047021012424659,-1.0940034930823939,-1.3169807081504297,0.18969313772955224,-0.882824544944547,0.2685013114837321,-1.9278714294776014,-2.3729191407299695,1.1901676773577485,-1.0715241593728593,-1.4715613696440988,1.8959828229820037,-0.0672735859061531,-0.30026926976722235,-1.126143602243856,-1.2068511324681959,-0.08562368134384328,-0.3165112716372222,1.29752044832146,0.3935746793623378,-0.4803786960151998,-0.5525008406464911,-2.585852936753548,-0.22643394937938285,-0.5996387612294657,-1.5322847695939945,0.35776795826924557,-0.06108970210624635,-0.5227253875314779,0.1501686506050451,-1.2002341079549546,-0.19977764506874382,-0.04849356385724884,0.05960838542626643,-0.36013129941355587,0.5334664786981566,-0.7080749140549742,-1.8846915609040482,Siamese
0.63878557653515,0.7657181917616899,-0.46241682069295365,1.0289807430657196,1.5003889860204433,-1.1872660960308743,2.1538233143605905,-0.1950635858599682,-0.4174831891556643,-1.5714858162925762,0.6325213893264335,0.4299378327128852,0.3682371192519432,2.767058509787691,-1.2440914082752597,0.661423796044262,0.23058368094698717,-1.4130327827962013,-0.4999459026198634,-1.9166487879406056,1.750096272058569,0.32741462786502273,2.1310158729108526,-0.4446267383516866,-0.4991559010189953,0.013251429571958486,1.6698972897561501,-1.2153164072744036,-0.0794488182315342,-1.2814430013388478,2.48681228536319,-0.11334156497494992,-0.8442177296101273,-0.7144559322137224,0.4605703122035946,-0.9359323633209733,1.4773625967699273,0.8366796115967576,0.6665793355732481,-1.1904789602842865,-0.9220310843071405,-2.674891205544884,-1.342017027570531,-1.3717350165314521,-1.987451112978872,0.059439981198172086,0.952960192124852,-0.7492641522320134,0.3767992686926859,0.02803444387967012,-0.006254399487571843,1.271333479847103,0.9713977763702283,0.2720727174671941,0.1579256482449349,-0.031272159630031215,-0.06054974260355524,0.5102706096740691,1.9248781226987801,-0.8809599865160136,-0.2920809635518964,0.03685116764267686,1.5368539535222463,0.435454756715808,-2.7430595594414897,0.16758548159412434,-0.7223666089472773,1.2844581677629898,1.9795485719382384,-1.5379881902538093,2.055301539834807,Siamese
0.9708550948441487,-0.28349861111737895,-1.0635897458547088,0.9253728547635014,0.4909740124679922,-1.0398471540534322,-1.6462189468218724,-1.2083590125181591,-1.5976728901446904,1.7068063689406792,0.6967082851529847,1.1077661156808252,-0.6819872530204135,-1.1533377512726508,0.11110832985577586,-1.5059535518695852,-0.9870642431044859,-0.2682455480325473,-1.6937818397487807,-1.4643832895410527,-0.15243992073002277,-0.1031722385101241,-1.0023483297225055,-0.3064223284176922,0.21194793730114586,-0.18495421484918453,0.47855255480524667,-0.4600984365384739,-0.5494495701559556,-1.359593886393661,1.2831512490893822,0.30586580929034074,0.07471550934734311,-1.3094261637541813,-1.0137856233317544,0.06378043076029892,1.0576423183729466,1.0366234366115956,0.8564999755946496,0.04614318352285937,0.14597540068947618,0.09985489776714404,0.2015949058989853,0.24857757206176312,0.6045494290097181,0.17698677772569926,-0.7482828907159494,0.16897280452650806,-1.0157625258018181,-1.2758515564123356,-0.22109963039091765,-0.3863764995838485,0.36389458870481,0.9108059563360761,1.3315779795746883,1.4123387824371225,0.5774422897907635,-2.050399145780405,-0.9288729972843873,0.7240755558191744,1.261806374346815,0.4153619585950477,0.25800805036659036,-0.7200649459151741,-1.5034422749646523,-0.13820726973785882,-0.9190244436718163,0.5640844385047312,0.5016592277554249,0.270521682597459,-1.343430207591607,Siamese
-0.9483694853749822,-1.475950193481074,-0.22903997402342197,-0.5342511675013649,-1.4450081153269305,-0.591137362799112,0.1401792697730192,0.2053922269169301,0.9416799856259798,-0.2707710447928866,0.03161358249529757,0.3125223081574804,-0.2972013046835412,0.7596866864211793,-0.9860412953982757,0.6277083663442663,0.19640875450377357,-1.1169457850266353,0.7210684704905789,-0.6272223807041273,-0.6515736728840961,-1.4692175928256097,0.5897465639252261,-0.2827327672539235,0.43628421754797975,-0.5912961770658616,-1.3644985141740131,-0.5336042975077833,-0.7372101914284216,-0.1292073990652872,0.3242640087460772,-2.1812983257873615,-0.3874211260656014,0.0847826597421533,-0.6491852809377596,0.06805175471377367,-0.20842979597400205,-1.0772829563753599,-0.4407447878518321,-0.09477615009813374,-0.19371490107438752,-0.1345097863223198,-0.1865787529701752,-0.22995011024140324,1.6459504956106554,-0.7217119087398235,1.2313104917333684,-0.2855072948555111,-0.32837915999090866,-9.606372403887838e-05,0.8953176212410676,-0.43457630572031253,0.01721880419820445,-1.108003290925463,-0.9795475668599557,-0.07203839434889664,-1.9086838923741098,0.5704546097394904,1.411497859928476,0.12503651126743678,0.1758924673360417,0.3219383962236093,-0.975135606836404,-0.2968531087593135,1.280609171667664,0.9432128550633182,-0.717039032264564,1.006499660144577,-0.39346072796681975,-1.2946729801796013,0.45394185670917303,Siamese
-1.3423543453275717,1.0452749628892601,0.9956454473187715,-1.1924653196816992,0.015323493142312655,-0.4378881333278118,-2.442763274118774,0.29941698814582196,-0.29005497474358544,0.166042057029003,-0.13484082762050534,1.0191973155298704,-0.07342187838050779,1.0426588502412026,1.6094003497251177,1.3294905380672013,-0.5582244842776298,0.5002206016638823,0.5219731308598232,0.5627767814396991,-1.3852524578613337,0.44329646734547057,1.219435179277002,0.1474528045021052,-1.0787326464941636,-0.4550908704888256,0.47464584990668013,-0.15951414988659826,0.2378794466163142,2.3819275588848665,1.9549365841378297,0.6168745823474696,-0.19625999692818208,-0.9111395502455185,1.3514513280059768,-0.4529783404190894,-0.6883982384218906,1.4110877240619162,-0.06383168697050999,0.009057112337899303,-1.419034695578989,0.8481664611609702,-0.7136063979342513,-0.13803304772205194,-0.9826000325355341,0.7805727377260373,1.633633736583748,2.36945837724395,0.9274817245660936,0.33849094377371614,-0.012602871825948358,0.7805923965464521,-0.23732098511429747,1.6441032431215916,0.7401353431655447,0.6147407873629527,-1.3634582379780564,-0.5901431793569192,-2.214378480151655,-1.008649908292786,-0.2181335841380005,0.5928208849363062,-0.3786618006761154,-0.044042160305115804,0.6019184561933683,-0.8042468827716901,0.4776673134663575,0.23660690820404634,0.26339896200590934,0.18618425066733396,0.46143483318229067,Siamese
0.38651661523576,-0.5242767048644011,0.5894615088342484,-0.6405108140288654,-1.0144868690930278,-0.5362468107777361,-0.042902843454734496,0.42004186027466434,0.3583574164982817,0.2106398455884109,1.4020248412125755,0.16604939780300823,-0.7884545601573348,-0.4944948371399017,-0.22316312986754824,0.9290477935605961,-1.4886127237212377,-0.28287857647150666,0.6058135812960443,-0.24374843197855747,0.21574343530770354,-0.9921195963404099,-0.13038705558623265,-0.5285246199116677,1.0090595728634077,0.9805994598597346,1.2502176629178698,0.9710197241201396,1.0065560773051834,-0.0841880747226746,1.0093488506985195,0.5401501720464362,0.5482788059082088,0.3824149054760641,0.39437234722772263,-1.531428061280217,0.26216183888502376,-0.22316699230497158,-0.4314514142044536,1.624349843258231,-0.01941189765535684,-0.515552078769183,-0.5044869733441165,-0.5765430932810923,-1.571342880054454,0.7891439258867323,-1.1446984559175337,0.4677676170410439,-1.775931375594759,-1.5513708067156495,-1.219099668912405,0.7721376715641559,-2.9183682016487418,1.4935579246040156,-0.6376964767384581,0.7122518772245017,-2.9817962915259213,0.11052027850938081,-0.4769252246631082,-0.48805144717183097,1.982606518955603,0.8108473098383849,-1.4991285538626302,-1.8687959365115954,-0.7032236245322675,-0.33036690181767675,-0.27547571408475946,-0.7045332226682158,-1.0626827518870083,-1.083663834964429,-0.28791581063715505,Siamese
0.4641731089602412,-1.4409531286130521,0.3108769329126883,1.2862161064144029,0.22832529054537448,1.7733804318106872,0.0608164529167483,1.0765592071299466,-0.6122575690956531,1.6070379341286034,0.4033021625814419,2.2691219598592847,-0.2282146658916768,-0.011765123863765457,-0.07395243509393297,-1.8190139471691666,-1.0253990517263845,0.8067471791228923,-0.6607834006143006,1.191944025164338,-0.7193742298638696,-0.47793541246699073,-1.3211513165825661,-0.6565584115656325,1.4169558603294303,-0.7064165128386704,-0.761326172483787,-0.7803287237855735,0.5911219215124817,0.8827221572378483,-0.5710828655117557,0.07305743969470573,-0.5904584681824273,0.4468064193474263,3.182638416248295,0.10815171445487477,-0.04570399566622483,-0.5456306039716788,0.36312716936304,-0.6368656539025881,0.9197827966862118,-0.03633408193910475,0.351097204260051,-0.6324924703303376,0.5620080834110074,0.3103927294702127,-0.10318695146111737,0.684532439853393,-0.6991651291389667,0.039554098505966105,0.42795728761111196,1.466922793874946,-0.4127018149291753,-0.4517395585052345,-0.4242538170237988,-0.5081217537701744,-0.8838052753418427,-1.0983419824809046,1.3665647925855282,-0.34239799656231934,0.14938269060165124,-0.6186233281355621,0.33428638720599785,-0.036522526233192146,-0.017027719167403157,-1.789764822588742,-0.47618609166256975,-0.210835052880984,0.0929700278760878,-1.6864521535193044,-1.0121186219681702,Persian
0.38871461271901864,-1.3844152988668512,-1.7549532201393265,0.36564212433048626,2.0236859456464167,1.5070848366740748,-0.21221140123282572,-0.10428292906903337,-0.23363818885977217,1.2888973779692945,-0.339785017552536,1.5988003883392368,-0.28032609288910404,-0.7907712091687801,1.7376725150578602,-0.3208577264324339,-1.0259292968733162,-0.6005089435011389,-0.49920663027849393,2.211121915773204,1.2519195953033289,-1.0033943152394575,1.2306644447025628,0.7426150879755715,0.06715436436305137,1.052105861893162,-0.9644773065425138,1.240729968328388,0.7070447350948375,-1.4239951389319025,-1.3673900612289345,0.12723795287049358,0.6838640058262967,0.15648033444025644,-0.8463154971217163,-0.5632157423901472,-0.0967221306890642,-0.6886650102591754,1.6059223705716419,-0.7857680616040995,0.0028296202550688204,-0.21211453298215172,-2.71129454799661,0.9116011893721596,0.7262193381673715,-0.9972690896284788,2.550977916231035,-0.35325702794173747,1.4659850353201875,1.1267936200708029,1.80568480952303,-1.5202742449029745,-1.2031107513168509,1.7235060898420476,-1.2593707210729472,-0.14594805850777223,-0.03939108811488484,-0.589778957977212,0.23158064612667792,0.46326789141375163,-1.4150919519842835,-0.12039213764965007,-0.21069545505012652,2.421699442507152,1.1993987827764818,1.2863832827445318,1.9132840917680634,-0.16436819840991546,-0.5122280571864706,-1.5987399900865527,-1.5489512844149553,Persian
