pca_0,pca_1,classe
-2.151612237732678,-1.0397803601979652,Abyssinian
-3.2839741794303623,-0.7824313572692783,wheaten
-1.137253792827403,-0.2743505923442604,Persian
1.1818214680772665,1.1126515341488892,wheaten
-1.1976947513184466,1.4433701304751594,leonberger
-0.7843266124127737,1.8994639581465194,leonberger
-1.2299004636244115,0.5343171843008205,Persian
2.1786484436566007,-0.8867879424629875,wheaten
0.3200031263574367,0.216156543165667,Persian
1.4115176716429754,0.34284614012174147,leonberger
-1.185037281503524,-1.4445471281858318,Persian
-1.7224185965049763,-0.8622094925783839,Abyssinian
0.9365817570366789,-0.482428024891658,wheaten
-0.2555916303403868,0.7177407991970358,wheaten
0.4268133711008875,-1.1134300465551281,wheaten
-0.3119157531213346,-1.5334856232157266,wheaten
0.07384364792800699,-0.8561357628724768,Abyssinian
-1.572415969942243,-0.3879781949349809,leonberger
-0.6159840359972976,-0.7851425303472046,wheaten
-1.2568456991307055,0.17767931832738115,wheaten
1.0384118946471488,-0.026503896819505723,Abyssinian
-0.44223614172443426,0.1249878611900086,leonberger
-1.139455124713652,0.45372976348912053,Persian
1.2792118084377473,0.42240101837024413,Abyssinian
0.6714957472853399,-1.1710722441983912,Persian
1.1428326738867225,-1.7091317949216303,Abyssinian
0.24058499172445771,1.0101409471455367,wheaten
-0.317236475261255,-0.8043686443082997,leonberger
-0.5964953976663588,0.5584872387414745,wheaten
-0.5402254797918844,1.007160294470365,wheaten
0.9808014800201175,1.2618810174845938,wheaten
1.0222084444443498,0.6773324318574212,Persian
1.88493968914863,-0.8196984618803578,wheaten
-0.16485342895013122,0.43933865426609026,Persian
-1.6659715368230645,1.0012001031690332,wheaten
0.28019310310902684,-0.2285718660459337,Abyssinian
-1.0139588369704264,-1.2876836383149013,Abyssinian
-1.1554640827303482,0.3717285633556386,leonberger
-0.08696503868340094,-1.6797242418286986,Persian
1.06094693215356,-0.16408619939255542,leonberger
0.759586435243842,0.31120038109490417,Persian
1.2421927915012874,-1.3902765709057359,leonberger
-1.2789434109144626,0.5618194551782564,Persian
0.6118035563946812,1.8148268716710196,Persian
0.0998589610447437,0.7172239712699037,leonberger
1.9317782210750876,-1.4592620942532601,Abyssinian
0.45962392274388886,0.5703710952570252,wheaten
0.16860816368024267,-0.024039443466481333,leonberger
0.25134202977882303,-1.0751363150197732,Abyssinian
-0.07390290120368487,0.6174793922072509,leonberger
0.5260062860202448,0.5301398153170941,leonberger
-0.24217032594099064,1.3047060421688772,Persian
0.37246561799789196,0.21362128336959285,Abyssinian
0.7108880911935312,0.5997013260430083,wheaten
0.4979660281192647,-0.4359851197795734,wheaten
-0.8229258941777474,1.1768717153546029,leonberger
-0.6149979867682497,0.46656020775167245,leonberger
0.41817475078052896,-0.1040804334424721,wheaten
-0.07896736177344638,1.5578733683184158,Abyssinian
-0.4248976074650037,0.20474124202428914,Persian
1.1753853580854403,0.47573546536566597,wheaten
0.4862195224322975,0.814537321145501,wheaten
1.138074142359999,1.6222784728710797,leonberger
-0.15423996419005506,-0.14632032574219064,Abyssinian
1.561866578138011,0.6174544230865018,Persian
0.4478266484707326,0.48022890386157846,wheaten
-0.9504382820276793,0.3143674492220924,leonberger
-0.1424521694795053,0.03903922574797208,Abyssinian
0.39082015103997414,0.13640665871649613,leonberger
0.36941302439161,-0.7150017330506234,wheaten
2.084691676403867,-0.4110623092772098,Abyssinian
-0.47569550337945965,1.1833720928937848,leonberger
-0.06540005442226818,-0.3770826843984815,Persian
-0.7357653607885378,1.089064035420724,wheaten
-0.82603297943335,1.1776486334100236,leonberger
2.547627470416498,-1.6607576783435756,Persian
-0.7739794562095811,1.293878132738736,Abyssinian
0.0487702128045908,-1.7226971043199713,Abyssinian
-0.1956491042443985,-0.37987874196120075,Abyssinian
1.2437095599269286,-2.7416876287039758,Persian
-0.8667182158426792,1.9983832908639778,leonberger
-0.6912230775208861,-0.6755694164520971,Abyssinian
-0.27292732778476353,-0.46188791943091045,wheaten
0.33755139217723523,1.1485582792155666,leonberger
-0.7211708351693163,2.4156122580928794,leonberger
0.8649390988020935,1.3165852557791955,leonberger
-0.9210322235343203,-0.5193974545657924,wheaten
-1.3805289661546767,-0.12882798774677945,Persian
-0.8373588986712361,0.7325076489252363,Abyssinian
1.5931597939111797,-0.8681593538655659,Abyssinian
0.3689018311954742,-0.20360337021353817,leonberger
-1.2619491558380993,-0.41111228478106826,wheaten
-0.17878397691839182,0.6628752770913324,wheaten
-2.11943746176674,-1.8341880859994273,Persian
-1.0257178688460198,1.0931412466822654,Abyssinian
-0.4479817231691322,0.9334038128776407,leonberger
0.7086634192030693,0.3663077757859833,Persian
-0.2526277910790877,-1.7501402085242128,leonberger
1.7995522025308188,-1.0105223700410726,Abyssinian
-0.18694872525316897,0.5892743944939464,Persian
0.6075641645396609,-0.36539950860041437,Persian
0.2562653259485343,0.5774578663196321,Abyssinian
0.8162642969498636,0.4867959815734238,leonberger
0.906241511956307,-1.0166468082305007,wheaten
-1.2389791046320264,-0.711653418586558,wheaten
0.4994263215895841,-0.28712155719973464,leonberger
0.9897485357196721,-0.880487320032764,Abyssinian
0.4720730253371568,0.7306235292139163,Abyssinian
0.9171149088069495,-0.30585874104018657,Abyssinian
0.7737503098015125,-1.804324527768322,Abyssinian
1.0507174672233983,-0.46521414340942446,Persian
-1.4708073400086756,0.4138420876798092,Abyssinian
-0.5467804462906142,0.19087136617431055,Persian
-0.7161455251546927,-0.08629964585064608,Persian
0.2692453629010522,-1.293661172094851,Abyssinian
-1.5215221841457593,0.8733297889966819,Abyssinian
-0.642257397699924,0.8464065364563861,leonberger
1.0934327811704216,0.21701183433587676,Persian
-0.8928039319941784,-0.40241743908560385,Persian
-1.7188212450404388,0.8604661809446578,Persian
0.9383544144613829,-1.0508720806450882,wheaten
1.4463060742765712,0.552397828664299,leonberger
-1.4519357211952475,0.2729875288618272,Persian
-0.3925657609138935,-0.5566069402414537,Persian
0.26195194713339126,-0.804838025433896,Abyssinian
1.4835014399649389,-0.15162875332127942,leonberger
-0.12382946585832477,0.05285063895360198,Persian
-1.7729444807447974,0.4634693365216204,Persian
-0.4206535455532203,0.6724765675815441,Persian
-1.5481569738216296,-0.9247826163579421,Abyssinian
-0.3892252001680278,0.8456009339939673,wheaten
0.6836558385242493,-1.169273321440871,Abyssinian
-1.8489722945126346,-2.643465746045573,Persian
-0.32008079688866337,-0.6158762836435664,wheaten
-0.014654573197852834,0.09302735365830918,Abyssinian
1.0048760340894454,0.07478700506143483,Abyssinian
-0.4935417326425185,0.2688971744534934,leonberger
0.24597123284545647,-0.5381175249558913,wheaten
-0.2732284960411851,0.6703664740321228,Persian
-1.677463665860689,1.2382010342693281,leonberger
-0.5403742744278324,-3.0273787210174183,wheaten
0.8422836317721625,-1.400592509537461,Abyssinian
0.1730235132425965,-0.20783272942621348,Abyssinian
-0.3646021348528247,0.8309336180014064,leonberger
-0.786334603183977,-0.7481041071777289,wheaten
-0.5957849052541707,-0.007924429797345162,Persian
0.42037833307835415,0.650151970564513,leonberger
1.9178415879233046,-1.2283124079157848,Abyssinian
0.8288081498162756,0.6683059179319938,Persian
1.0483380224658831,-0.07048695920534569,Abyssinian
-0.4958297627580372,0.2968798333270878,wheaten
-1.0290367465167498,0.5648402111610709,wheaten
0.7351753688074927,1.5098208170566978,wheaten
-1.2222624317098996,-0.904907067612987,Abyssinian
1.2061043838211258,0.3062144356630845,leonberger
-0.08955726564748107,-0.6967754859794628,Persian
0.08964223351207752,-0.1391944872147116,leonberger
-0.21373981144536036,0.7014329158979816,wheaten
1.777628714721103,1.558911634792677,leonberger
0.39557470530140887,0.12932382542242807,leonberger
-1.311248672899285,-0.5958276152438311,Persian
0.0953561232878776,0.9004058806905582,wheaten
0.8054491530331789,1.022143148784426,leonberger
-0.4562314801047542,0.9249506744267079,leonberger
0.6745859690239558,0.3547833033974589,Persian
0.8911057600269331,-1.4368168410708293,Abyssinian
-1.2025660566588459,0.649955063523558,Persian
0.244728512951746,-0.854251771625634,Abyssinian
-0.6159428626697017,-0.30350598386677574,wheaten
0.19596049224568118,-0.12010083379473768,wheaten
-0.41728516484921735,-0.495571798530129,Abyssinian
1.3531410608174457,-0.1846079129537817,wheaten
