pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31,pca_32,pca_33,pca_34,pca_35,pca_36,pca_37,pca_38,pca_39,pca_40,pca_41,pca_42,pca_43,pca_44,pca_45,pca_46,pca_47,pca_48,pca_49,pca_50,pca_51,pca_52,pca_53,pca_54,pca_55,pca_56,pca_57,pca_58,pca_59,pca_60,pca_61,pca_62,pca_63,pca_64,pca_65,pca_66,pca_67,pca_68,pca_69,pca_70,pca_71,pca_72,pca_73,pca_74,pca_75,pca_76,pca_77,pca_78,pca_79,pca_80,pca_81,pca_82,pca_83,pca_84,pca_85,pca_86,pca_87,pca_88,pca_89,pca_90,pca_91,classe
2.311230211274009,-1.085262542679035,-1.2862891668084644,0.6153409588140719,1.1797835913271673,-0.4833529074561228,0.8675468761564378,1.3806541860817794,0.10404387624063484,-0.5940299544880185,0.5195445192279892,2.0141145393143165,0.6491259938036568,-0.72516275491442,-0.7999566797119427,1.2874264429893967,-0.24285587904287395,2.389617872622492,0.9687102248396977,0.3313862781902637,-0.03400853405406366,-0.7341630282637661,0.7825221014302843,0.9260201987667415,-1.976676195639548,-0.004959364163969673,0.42532217900848035,2.0311934648732004,0.8495032183970752,0.3210050964764317,-1.8513201315314751,0.06483914290989017,0.4966628989052925,-1.1865090027186398,1.0612180461919622,-2.8105679966659016,-1.234570788580491,-0.09906090319834826,-0.14314286166019183,0.1688892265273561,0.050236828453011376,1.773004551877472,1.0814673689345096,-0.17509832681635545,0.23866467474543662,-1.2399934635214738,-1.339582357177582,-0.2708503967411172,0.3041919251006304,1.2624328466197559,-2.60798378103245,1.7423999126806318,0.35351751743543175,2.004520145306789,0.19785841806412138,0.6769924298564762,0.6178726129460531,-0.353947636555161,1.5006695136533283,-0.6813651736894921,-0.18817808408837722,2.9400264822967768,1.1413751795857026,-0.2364166977902726,0.1710090822314503,0.6019742013203079,1.1269131932737408,-0.07626900455217138,-0.5394997431442596,1.6375584631132543,-2.4171279647698514,-0.04559325464374357,-1.8221819077999077,1.6571891628467859,-0.39817263461316216,1.081037161171459,1.170122127491217,-0.7993184452564909,-0.2683172999529178,-1.725191515260931,-1.264929974501631,0.3917670916683656,0.25854047687677695,-0.5474288071299028,-0.45597049169375053,1.189435558393887,-1.8127959257226856,-0.2627997417294288,0.2561980861315862,-0.016141017287667224,0.786960054032223,-0.24752599266012418,Abyssinian
3.2823833414041075,0.3051414393052181,1.1069489780408561,-1.7946170147616194,0.08532778643237145,0.02585458031241304,-0.03432555996650343,0.9451676365001457,1.094506545140933,-0.3505996077835505,1.0474425448985776,-1.8465216296703466,2.2662998072483984,0.1579084714806797,0.22430228029531307,-2.043117853656706,2.4254995383799716,-0.786464313329179,-0.6227316603229478,-1.2618181317848822,0.047106748924947595,0.9924547649246389,-0.43108747716651635,0.3511630479639426,-0.3766341752361258,0.12194483466630711,0.40416704804303133,1.0060112833759591,0.7551855835519053,-0.8145672805247317,0.8733575445524262,1.5606013379846697,-0.38950581435275256,-0.5519624431762966,1.792157186562277,0.5743598489277694,0.4813448018696537,0.6624668840206481,0.8572348700392581,0.03529086628606324,-2.072535215705946,0.2941875937483074,0.7601878332493632,-0.553758121739519,-0.2867570032371453,-0.8997356612337953,-0.48328934686827013,-0.7115784913397246,0.3939846205860876,-0.3814223650228708,0.2543338283905017,0.041742062100644926,-0.04834610412526108,-0.8502383692432032,-0.7746963622692282,0.8574155669390626,0.4096945903045685,0.26572498794353083,0.41132489038120196,-1.4226551857554046,-0.694729508881834,0.6119431425397274,0.7630766946822535,-1.0571416252382106,1.3161023877317224,1.6781772338781813,0.7481878457188424,1.4872412003981574,-0.008167222327407233,-1.6801558455274128,-1.9258157363023756,-1.2717826187927253,-0.5903273997048136,0.48642192539201595,-1.2981663734633218,-0.043940504147473025,0.8676869876371255,1.8280652707296257,0.6310359427223873,0.6524168948364052,1.4301621875956372,-1.0330171443777798,-0.6668796057748352,-0.16044746117260736,-0.7918362219213763,1.0212713505500828,2.1631918129266183,-0.7532650262576212,-2.2821857193453012,0.6335865916175581,-0.9886574331466782,1.3415369004591673,wheaten
1.4241115686038648,-0.5596856449115956,-0.21076589973909868,0.10645595182419751,0.7071595115408954,0.09794553800816257,0.9009093484091784,-1.6911605456349463,0.7462553001757507,1.0456533354412052,-1.2900972411153437,-1.4400042415290846,-1.3835576789532906,-0.26434637558825796,-0.10630845827773398,1.391447265000244,-0.06575653511068004,-0.8451541444147357,1.9404102716458707,0.24682346090545762,-0.8221208170061378,-0.007966301191974359,-0.004089471830290136,0.006783713418321908,-0.5503133926331741,0.22768690904443206,-1.5817488575825864,0.06742134837678579,0.06413537270662252,-0.2162819891348912,2.6654440161760373,0.887333956431693,0.4214063818344606,-0.32516399230047466,-0.9677179732991757,0.3337697215568445,-0.04354468042690655,-0.2695006802069824,1.2032035328331432,-0.7075159309261005,-1.6016978742490309,1.7862898916838894,-0.059566008214836264,-0.37409574087996306,-0.7786306267330856,1.4032756310450105,-0.9294046534424326,0.20894118081516885,-0.7328571129983859,-1.0535925418133991,-0.7989461740232823,0.7782773707644032,-0.2705069305711331,1.8150468683319723,1.4608222703995706,1.597839453953056,-1.3176824971544294,1.4810832160821823,-0.13873293525515817,-0.21392283502172818,-0.775464098473341,0.04932367330212899,0.8380029626470878,2.3576654894301616,-1.014177297574951,-2.097995076461208,2.265187926264324,1.9116123077170708,0.876147616815335,-0.04619268608973852,0.8337100600921818,0.20615267500103837,1.8258707798717406,1.6138948775512836,0.42702118748666335,-0.12199702646301654,-1.5553283651226613,-0.6271368760909637,-0.8364104208626687,0.25907882711431146,-0.22412852320994175,-0.2429382843405411,0.5560959503973028,-0.0012199425022231807,-1.4239289321192623,-0.12276667822580915,-1.5980422131654177,-1.7168217280726237,0.024778835077015463,0.23435205666434344,-1.146528744868954,0.6477990391017983,Persian
-1.2827137404425943,0.5149119878858311,0.21462486689372792,0.43788926241915177,-0.6453298279012109,0.7334052833818898,0.15197200870112665,-1.6982211019425753,1.5545764843434604,1.5817586694892105,0.687167455669948,0.028085784313997067,-0.834260778110188,-0.09652417489985554,-0.3906443033511215,0.6598135760126664,-0.0786777723769724,0.008904143850905984,-0.008813738412165147,-1.1971256926300868,-0.7214174640731762,-0.9372343277851872,-0.4997877465535584,0.4762187176019441,0.0763555853576169,-0.6746706184282562,0.5782712291733428,0.9290308253686179,-1.010936292278151,0.2768101537828051,-0.794211356852418,1.1725983063868755,-1.5534062630780099,-0.4513561566945494,-0.39334746216497435,-0.7420878854645699,-0.9252860665868163,0.9961962631414008,0.5219060489241812,1.9284276422535662,-0.2181906379979052,-0.19031251316259987,0.04809473866396456,-0.1958208569635176,0.2381108096992012,-0.3348117112658786,0.017512202208884633,-0.11831445885713708,-0.3250295292244783,-0.972356520051923,-1.3813972086124442,-0.6742742794903464,-1.0098612219237173,1.128013657762064,1.4136033634474068,-1.0473296795211482,0.08061949486646507,-0.48780721958749373,0.056739312233225196,-0.537160430935368,1.097114599668987,-0.2699501924665188,1.194104695248694,2.4667778857302656,-2.2977055361394485,-0.20310067438900314,-0.21151787073554912,-0.730019881518615,-0.3370776586012644,0.6727592251997677,-0.4307090840610246,-0.36102924239645034,-0.6434055894128089,-0.5714061882488948,-0.03013419251328006,-1.5890969104833663,0.08274030407049164,1.275575736655114,0.5751306307516977,-0.7822422074556115,0.012548743449441804,-0.02484063956480061,0.8478281638403808,0.9619105507562621,0.3707214142315339,0.6467795578004014,-0.7103841570914049,0.2277223979877278,0.6179160355692005,0.548107096464209,-1.0172521166974833,-0.22870281202716466,wheaten
1.5961933185336017,1.441459749840852,-0.32026969008858797,0.04989998786877708,-2.16228257569615,1.4209845684933682,1.7922707818213552,0.6158757005064468,0.05262537556169427,0.43032669545687324,-1.431668846961869,0.6981001764006096,2.443755489135327,-0.983974576209861,-0.636099292362863,-1.127274114724091,0.6037474932269188,0.9810860374359704,-0.09607273008005811,-0.8914535756118096,-0.214188389728747,-0.1627996719772849,0.006668989410354536,0.006711318382563149,0.057690696182896545,-1.4641287282943978,-0.2417827073022944,-0.7646373078766449,0.2772091628171383,-1.5765006689013745,0.10412707882428682,-0.053371412182788756,-0.6421202166621278,0.12111307900949989,0.029667135588865162,-0.12417826148306334,0.7427660256319571,-1.477180227904045,0.787643019463775,-0.2046221551574659,-1.1051567282062713,0.17801399891687256,-1.1978159353146745,-0.9954210509931324,0.6990774630462157,-0.6051459288425827,0.41496353494379534,-0.9049549749272907,1.6825968467072667,0.36854029233025876,-2.651934937939922,0.5150841108392152,2.60808209664629,0.3183526469165466,0.897180703467274,0.1521364779303132,-1.7619496788568099,1.056087757917679,-1.0420275867533013,1.6806286457660033,-0.02515317799096594,0.6470411971014172,1.049678913654699,1.2246294561817674,-0.3938979074856662,0.7659174428713293,-0.9263730754122613,-1.0536579420454126,0.5620661110236176,-0.8290521164192017,-0.5238870568701959,2.3797283911472724,0.7661152206333712,0.2976545414385068,1.4161403320463062,-1.832800373148785,0.6490782486401214,0.022901642761835816,-1.2224436632772913,2.0986317778670402,0.27660486340393114,2.0035953454838,0.2193443913569726,-1.1121925647457027,-1.6042831169965945,-0.3929236782374328,-1.0632045000959947,1.40532475214971,0.18064591503248598,0.027697677367396246,-0.7520690899129516,-0.9312192811228353,leonberger
0.5734883503273573,1.01535569069058,0.4491621025806015,0.9769352668024366,-0.2563726808613558,-1.250057937440556,-0.15897223762130888,0.37766688426409734,2.0541568391066463,0.20979721280512229,0.408486297419133,0.052738171875842,-0.9587272160142233,-0.06515629601124624,-0.029278779740777316,-0.08539671754416162,0.7166509960414936,0.4621603533358106,-1.478364996509312,-0.2220873836629915,-0.12850580018827418,-0.7162587623820937,1.2412851657794435,-0.7950918076088933,1.0536599172552827,-0.1740862470316766,-0.043005456666736955,0.6707838214681108,-1.1512556920000419,-0.4095046864583161,-0.14597841446872556,0.9848986911307834,0.4930345898938123,0.5310345928544179,0.3205739285871797,0.5435518791345703,0.7729488068274665,0.24739771505520242,0.20305807910141274,0.8400620984272439,-0.5976720816474068,-0.47089500331567885,1.318011785219757,0.6018495872990137,-0.8711227487319543,-1.6955143692509025,-0.09783141216745565,0.07654223575884124,0.03602558578851389,0.43926062411902567,0.4909366477578711,-0.14723792511892403,1.8974104650811583,0.5365786124274912,-1.3944337301423941,-0.002539300871411056,1.7594960550944772,2.283571254912323,-0.18908393227862155,0.07112303318209444,-0.544307056197039,-0.8672926626884944,-0.2507354778030967,0.9806284425581568,1.4142471084467436,0.6730902267863608,1.2330592786912198,0.46384371032584343,0.946785689788813,0.48789918454479286,0.6550224932265285,-3.0323409238196386,0.4498966678073379,0.48513155737162345,0.6366202430136736,0.1831237418192782,-0.37764857177496874,-0.7204181706597109,-0.22529756974154336,1.728195470530741,-1.1453313097387967,1.4022917461922382,2.0013106987553626,0.5657778706277778,0.21813739143754807,0.3653130785740401,0.6567319376759916,-0.10434085695324853,-1.3163219573100815,1.2757965893549608,0.21886618957412413,-0.16466808595749075,leonberger
1.2174270970254408,0.895506877864548,-1.2963857750275891,0.9512790981162628,0.9725020264616652,2.721758432996781,-0.399371477020097,-0.23225831968919275,0.1133948171510054,0.4377073439274762,1.21866201454979,-2.5392795414647855,-0.8532109314779209,-1.6762897271409134,-1.0832779476807155,0.6714651040942208,-0.0726130357646003,0.9600277617337275,0.5443632662736493,-0.13959470714908856,-0.22581039200305822,1.2267994636726323,-1.395362645444408,-0.2688436696403996,0.5358814002871864,-0.8028342103395391,0.9262772243273093,0.39726463127025663,1.4254293939901626,2.7671739315623483,0.7980149767111593,0.18040193116493086,0.09527544476794655,-0.09025881132124976,0.5790548140508663,-1.3409682393564681,-0.7414696668122749,-1.3343935426625373,-1.143809099670866,-0.9709233589353794,2.1432520510619066,-0.10178766812354517,0.4908269277258706,1.1749418538405538,-1.0956015999090476,-0.03407159747388306,-0.9480905235160005,-0.6329659622858465,0.25504012605977344,-0.057369379721439004,-1.0869821170859197,0.7816061506755857,-0.747098861800104,1.565526195748346,-1.2198095069049693,-0.5728260488681316,0.11165468433265141,-2.19404465408384,-1.6049618071516036,-1.6438149773741846,1.0591147583232343,0.515919725850258,0.44144499894687533,1.2512252248140603,-1.4148110474242623,-0.2171085457235494,0.19669818478108153,0.44194067695959316,1.4698192708655433,0.8622526247945079,0.9951517540618996,-1.1310644408071449,0.17434403816763577,0.6564386953431204,0.33510523652795465,-0.7693052735589462,-0.7199931456372917,1.5618977063601043,-1.4633123642337587,-1.3652305683011576,0.27431693909913507,1.811517141871851,-0.0925658261308432,0.23760224263427676,-1.958444103556306,0.5229871402858088,1.86411717401651,-0.44185513842283447,0.3945478712051221,-1.5324878261505444,1.208072866819944,0.8785826233927767,Persian
-2.078441453347961,-0.626238084312596,1.5340588429833204,0.08234178252359695,1.4100117320810597,0.9209582290115345,-0.32962382262512485,-0.9362816928356288,0.7237353245133271,1.0596067325382599,0.4948782722619951,0.7532266041455263,1.2378467243450426,1.8719044033579983,-0.03673306588748161,0.5106290265716683,-0.1875572403780181,0.050058690616660344,-0.7890104953750242,-0.11600010189190647,0.5385626032478472,-0.10195117054076205,1.0637926414393624,1.3096723765847142,-0.5638631253363469,-1.1785545738202996,-0.17770258322021548,-0.41052946211375585,0.6528819951809763,-1.3393628130434,1.768934074187231,0.612575320347082,3.616372085615178,0.8925076207927087,0.9204746039212632,-0.29782685713996493,0.9964924011501903,1.142133489034555,1.4577668875946999,-1.284969002741113,-0.04227773429204519,1.5291608514267525,-0.33253020617385964,1.3250300226270124,0.5809200351328845,-0.3735673019244679,-1.4124723831849741,1.0988523913252777,-0.2236948906885838,-1.441000340650765,1.6364582495440376,0.22217411965278622,-0.4105202736059898,0.3254203099241985,-0.4961926115318295,-1.8744809503219333,-1.9890616258916087,0.47247569245848137,-0.06381401362780222,-0.7785648916395481,-0.9210404840017153,0.7798025218032242,-1.377319833717317,0.3712680551791802,1.7358617848153328,0.3432397829531718,-0.527197189110129,1.0032959742347416,-0.48881147851863155,0.4396402526732608,-0.3446875271143032,0.9605969960087676,0.13860681892726373,-0.10386790668741125,-1.3159392788943562,0.4725230437808699,-1.4393246380835119,0.001784130752147691,-1.9654094348692965,-0.5049109093351405,-0.04334570878978554,0.06766322013025036,-0.302974242977532,-0.7790736663391598,1.8392973694486288,0.30577409224034635,0.5725192500433407,0.45641362034907257,0.3461569948115965,0.5832638880356031,-0.2880627076148811,1.127874942869313,wheaten
-0.23787070891819156,0.16960291785714973,0.14402143302612375,0.26344493473158886,0.35964558171196853,0.8211694269651542,0.19451690980761224,-0.906647293827645,-0.30077490503389287,-0.6261675740804394,-1.124265533964359,-0.15806619739010164,-0.0010108496735654416,0.09532252457424319,-1.2146367142503045,-0.04677629172022601,-0.660537715444172,0.08839450186398431,0.9393006083351746,-0.6932452060632353,0.13509565065595427,0.1256918611018231,-0.1569295022321531,0.40202224611421844,-0.37514058109031057,0.3534196940673328,0.12299340789635037,0.4936855376871656,-0.4858474228057043,-0.16160289034268122,0.12633388002681858,-1.0127753169350555,0.18292169673539257,1.566365222589612,-0.8310418653102407,1.4218426307322476,0.9366465799987086,0.4898919185341969,-0.33506764779530435,1.1427758766621396,-0.1404026494450628,1.5087562797320457,0.16286583697223628,0.19483573924028616,-0.40664794829290446,0.250671296740933,-0.20772616036801164,-0.033231872920155496,-0.8511739393009328,0.8762844810047655,-0.6570706803585092,-1.1412255701620673,0.9593486965731053,1.8363985851744433,0.07931554831071119,-0.03907065868597772,1.8376898229706937,-0.2863683366963213,-0.2100080959720686,-0.20538913629318203,-0.14429974253514913,-0.5086429890909688,0.2193510423319406,0.5864706905721087,-0.013828550691899576,0.9582773804143006,0.7571450959257083,-0.3148333334317331,0.24420621267208298,0.15564412904374197,0.039570305627174986,-0.3975508552036091,-0.11050162844698506,1.7762993583963473,0.04467247324644369,-0.9570786817421144,-0.1295200824451741,0.6790460097917005,-0.08470375542969895,-0.2427133109155968,-0.11834653268492637,-0.9524777341769746,-0.7337236803879089,0.7234150227370769,-0.9182488286685603,-1.1526732481375361,-1.2200835142695166,0.5597680709926811,0.35894672953385515,0.3953791159187216,-1.0394575913691655,0.15072719711927007,Persian
-1.3090513648676196,0.5173239148802224,-0.4135046368457246,0.342765796530109,0.05858796996745125,1.194203524668418,1.0256818850081382,2.394683489283578,0.15632957853897222,-1.7662886298427503,-0.8776752312410951,-0.9369817502502293,-0.9589854375700602,-0.7093873040432477,0.40817213118276435,1.4721366710722372,0.6066000835892273,1.2215223541048001,1.4024309207147634,-0.38380562505670796,0.878388151161626,0.5787537803551996,0.693167577800558,-0.19412328019538122,-0.5174530446652655,0.7924912120424465,0.5727724517890311,-2.7428038921733524,-0.6586144159947824,0.47073455782291734,-0.6502009479809789,-0.6867480679582317,0.17537888825929837,-0.40660012612163304,-1.5640061970492727,1.7863427016731632,-0.44721728101815894,0.3496796233857913,-2.1525445156845895,-2.2855414406507366,2.0498038751715497,-0.9962004974357859,-0.33617168580989415,1.1710363448692058,-1.5061980520136273,0.10271218614162937,0.23523564082432252,-0.498800938652189,1.575201725909864,1.3058032941670847,-0.08013524402235007,-0.8809407929754932,-1.225272680608187,0.8743929257189803,0.30984659666830083,-0.2600730880878643,-0.373261491229083,0.5071112205297075,-2.425762844635661,0.37885013779485455,-0.7180487398420085,-0.006466218200409673,1.367228659608955,2.6749134923950044,0.6875658014724232,-0.031119566534695282,0.07601265457791702,-0.27786778443799587,-0.30286031606335306,-1.3846419923399145,-2.120660102070075,-0.5263552881561209,0.4273703988181132,-0.2855629924148327,1.2665091345977537,1.3147875065087682,2.487209417619711,3.0518239343456046,0.8428167009231313,-0.020306433409651124,0.6075746162202005,-0.05592286704527774,1.6793333514474187,1.6619313965284115,1.0966413684702638,0.9698318307166214,1.091949063347221,0.17143328945074848,0.2590768195369698,-0.08153979649150585,-1.4736573325040496,0.7520197986794741,leonberger
