pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,classe
-2.151612237732678,-1.0397803601979652,0.44626738982557335,-0.2689557636254356,-1.687145239687593,-1.0654301214165924,-0.2184393422417946,0.2773432545964485,-0.3470594487832378,-0.10276914307042471,-1.0592191634112331,-1.3103633873187723,-0.9637573927564117,1.296692864781121,-0.4353137359431425,0.8252285665541987,-0.2715471798573462,1.218202897313552,0.8129981036994185,1.282235942820808,1.6866531721226516,1.3328740904364236,-1.1293081451615363,0.9719461971360112,-2.5860228044679068,1.3559573953991753,0.3648892231218632,0.43722115841410475,-0.8688361517978388,-0.73809244834649,0.12418274463175626,Abyssinian
-3.2839741794303623,-0.7824313572692783,-0.10176952747520224,0.41318962962942224,2.005991633197808,-0.15518664296889395,1.1451772751682305,-1.5905686488518045,0.8686308935306004,0.10884373169421535,-1.116095943000735,-0.514690618109526,-1.190721157287112,-0.11984168763189594,1.139952620266219,-1.0479668487944085,0.05172465891629803,-1.0470673889993696,0.8404715013120265,0.05540679502076997,1.3960891038074847,-0.4063725004683751,-0.4625052398014353,-0.857592473127862,0.7797281986133892,-0.3107299265389991,-0.18379141086067896,1.4682929935099285,-0.1262772879319549,-0.5169510108383598,1.426470202643529,wheaten
-1.137253792827403,-0.2743505923442604,0.06134806145524474,-0.06691642495032545,-0.7876291250227666,0.44503602359385663,-0.07454597859669168,1.2782203955375866,1.4236660051664858,-0.3863303427508616,-0.17617249587537803,0.014159675879099626,-0.844591317268165,-2.083107379113814,0.8525241728920729,1.1862296668085945,-1.21131411530593,0.6316964167696449,-0.4389810891596813,-2.0577916759107446,-0.7551095119664802,-0.3478801988009369,-0.5573304532809576,-0.6651330520868475,0.11693370128448084,-0.44299954037053346,-0.832152293410194,-1.3271471535169619,-0.0006998417632440212,-0.8633146951226164,-0.06722603876605009,Persian
1.1818214680772665,1.1126515341488892,-0.7750504880516399,0.2610070209085671,0.23885478324989665,0.3596711215074929,0.6912540962914195,0.5882226807252054,1.29346085872112,-0.3454202582225278,-0.06426517852962363,0.44684774462116417,-0.4058329841808208,-1.1125775855810034,-1.0264425507698443,-0.376521375441187,-0.23252268729775755,-0.7948289314371446,-1.3456468760762603,-1.942075651829961,-1.364591807362077,-0.43918918602491724,-0.14259930707603835,0.5880382824950356,0.05676644628346475,0.15357174528663284,-0.6499765300299273,0.41837838689376655,-0.7604834787111023,0.21143752767699964,1.7839474150463375,wheaten
-1.1976947513184466,1.4433701304751594,-1.21187877520743,1.4566013888160623,-0.24251267125936568,-0.5971602673141172,1.5697634938656817,-1.6005087820731552,-1.26430184011309,-1.2923450409395312,0.5884938429349978,0.50125510911999,-1.0294609247228936,-0.052465694707099685,0.15088527365497245,-0.439641551721609,0.5404452158964179,-0.48665146047242225,0.8962433871353466,0.7009685750211585,-0.9364522768431525,0.9532880482429986,-0.95921297483794,0.391635909807465,1.6679044373040965,0.6015695739363003,-0.7398098874817777,-0.47956074142327537,-0.9755742701580804,-1.3508671060976667,1.1569870809237146,leonberger
-0.7843266124127737,1.8994639581465194,0.19585222528488505,0.5614540207276245,-0.08921528442092386,-0.4190851506372823,0.5109516220282919,0.12742645675427283,0.6779321707150544,0.9957826806854976,-1.064597504355993,0.67670046251977,0.06105836651499242,-1.0955324423233148,-0.1361789001978123,-0.05154974566163131,1.1264677769903466,-0.9778429886981477,0.5815567742333803,0.8642372783727695,-0.3936902972266123,-0.6782135029608859,-0.6725227840741059,1.2117931182682113,-0.8447612822795677,-0.5638935879232708,-0.16448824553104,0.6562280387115756,-0.4094636398914881,1.0985262519825336,0.575827609976504,leonberger
-1.2299004636244115,0.5343171843008205,-0.4764786574974491,-0.8436022255449542,-1.4835630062607668,1.4268192527739352,0.42526664773049655,-0.7894352638036194,2.3842904924744555,0.6901215291804219,-0.40543448385084113,-1.900001225635626,-0.5378535707601945,-1.1015590257350916,-1.0281731811821806,0.6789331189384774,0.03832500760475551,1.5387703779551376,0.07660106582256873,-0.9609875978285564,-0.15474186612174437,-0.5291646294392648,0.9113541352967393,0.8666823611387371,-0.507109019833212,0.7321776093132687,-0.6163644051673457,1.8468480864009895,1.1984827545543377,-0.20774565102845677,1.196597401811167,Persian
2.1786484436566007,-0.8867879424629875,0.9387587063461349,-0.33384685661617625,1.1653793051023411,1.0274552046411638,0.09381455646290818,-0.30878778370514726,1.7717181172033662,0.21332112940256362,-0.8085524412618651,0.1966200334754655,-0.3393020984733093,1.2672279889927556,0.5367868384625324,1.1243647850531866,-1.3069761559787962,-0.13678634395558295,-0.002887037781151502,-1.3880544170943405,0.06474550834170224,0.7201237991147194,-0.9057593274286553,0.9695896788545654,-0.3880107377589637,0.07420005048046212,0.3928042728923949,-0.3608617116448101,-0.9210277622256782,-3.1266174153273045,0.38240925360240985,wheaten
0.3200031263574367,0.216156543165667,0.02837563959964699,-0.9274051493770481,-0.974681869528732,0.45024552886881053,-0.13869215923522007,0.18902915525043565,0.3556782012186471,-0.9103406070233766,0.623974392425246,0.21104499404692828,-0.24719150496996486,-0.32010557346922613,-0.18133442620966453,-0.0012737896792860942,0.10374511810346286,-0.17818020924175776,-0.7672147012038044,-0.20292508640351484,0.2720160148699027,-0.8776932872081417,0.40541681311840433,0.09284419364687559,-0.4167394305966047,0.1988628898957438,0.012935919555252976,-0.22647440873066915,-0.2577767250764524,0.16913887422587554,0.06380920647681486,Persian
1.4115176716429754,0.34284614012174147,-0.07350351391373876,0.33959574694223926,-0.03248540161363784,-0.4392466496767465,0.41126924874675885,-0.6385183247825392,-0.5799565156373698,0.33511371667195117,1.8742743721284796,-0.1891413119525456,1.424325480593965,-0.41052515188980315,0.8470938687302797,1.9965367626119996,0.3831030460653305,-1.361552894533683,1.9394851759447558,0.14436186911423263,2.240287554608294,0.6801591490580222,-0.9425356919209698,-0.5126848865912034,0.27364190649878894,0.9084380820653462,-1.410477204278364,-0.9864843197867694,-0.08981936091066678,0.867339277829689,-1.6440370557380577,leonberger
-1.185037281503524,-1.4445471281858318,-0.6152301794725373,-0.1880199012581938,-0.5363454569892265,-0.046711942003004644,-0.17490905594087822,0.7753064602701346,0.419687936361694,-2.0160874643114934,0.51157554264294,0.6260041723578299,1.9469461874138743,-0.5100497585937461,-1.2420833051895674,0.6377669759017104,0.5530933954516432,0.22938591801791938,1.0040241833330037,0.896291171158538,0.5424285517740649,-1.576655205475579,-2.5030530652109824,0.4892852322910661,-0.3935948402262808,1.1744252579462628,-0.871151514753413,0.7673293036648767,-0.48279955218680226,-0.7323578861024065,0.46831488018654405,Persian
-1.7224185965049763,-0.8622094925783839,0.3724870500638231,1.2590769944771611,-0.7859913829584022,-0.9665783190654211,0.3533893672588464,-1.0885054502349027,-0.1984297088763066,2.0139551517343746,-0.3060419131986745,-1.112826214514575,1.2496737236652133,-0.9996801971172059,-1.4492639765062743,-0.443398076778593,1.39158633465169,0.9707433572110555,-1.3154267493635894,1.7683353250456246,1.4998733873320997,0.18918677645930104,-0.6352278830536081,-1.4493729521238863,-2.211379653578222,0.0674689706962756,-0.02309675360504145,-0.09507391715771381,-0.4108525399004931,-2.849698814681657,-0.931695669408995,Abyssinian
0.9365817570366789,-0.482428024891658,0.12148185132352615,1.4280862635416882,0.11516596361956241,-0.49590774203569415,0.5135531544409818,3.7557676201147583,-0.14654109055791645,0.8811786109651508,-0.5688620058132383,0.4565097754906745,-0.6329728787755913,0.22310936681454818,-1.103155413548322,0.6035985510724192,-1.38044986827395,-2.1803777769335633,0.546163434613987,-0.16056469806495968,0.23961353334511137,0.49769032970684096,-0.4303717378881291,0.8048436228202346,0.7585602103940093,0.4971968264197748,-1.1294051689835416,0.4120121034122674,0.4454223069921787,1.0412760708868047,-0.15903757167296886,wheaten
-0.2555916303403868,0.7177407991970358,-0.1186977947682973,0.05050612844428025,0.7234252123667698,-1.830266785331799,-1.882153650419998,0.1788583455133761,-0.0862389991517481,-0.40277855369613286,-0.9771121702720889,1.320395187794403,1.939697857855485,0.45189167705190136,0.4001182846585148,0.8663254551839338,-1.3489005327165855,1.3215398318457119,-0.9198192296596522,-1.041554894189454,1.2444224690793508,-1.661534300842685,0.22508493614456734,-0.04396834885305883,1.5912344379906098,0.03197715098589747,-0.8493559426545746,1.588106827396236,-0.07666546523125742,-0.925725406520898,-0.5403964125029213,wheaten
0.4268133711008875,-1.1134300465551281,0.6029342724550071,-1.0514437362444056,0.9482112424820911,0.3137817200300759,1.3540020924273442,2.1868445486007215,-0.7537957838774184,-2.2471632074081413,-1.2413345401565583,-2.024084148354462,1.280086402657162,0.0940233770473566,0.573320560971308,-0.9886275592066226,-1.549396996002589,-0.52655925192014,2.5572961247309722,-1.0626932677431165,-0.032158642285034254,-1.2032761777029206,0.24435130622046858,-0.8703292876872515,0.867420517640955,0.9645929561590498,0.11754077483184362,-1.6930725332287395,-0.29300675671790155,-0.41836744936787845,0.1812063400551393,wheaten
-0.3119157531213346,-1.5334856232157266,0.5062363882589055,0.4877258356920054,-0.387647678996354,-0.11967519638416735,0.1989806214053668,1.5735589511352177,0.45816508992559474,-1.274623628455795,-0.9552313830463841,0.5341349335124717,-0.6486815259300728,0.31189938501012254,0.11907242281613467,0.23393929549701206,-0.4575070468713618,0.7890044034743289,-0.06794166344863473,-0.08985797089967759,-0.9344278439809827,1.0532942801478782,-0.8580344654313502,-0.624310553147083,-0.2050333061035109,-0.2690060342679453,-1.3986880081729,-0.8601083637561993,-0.1492477574829166,-1.0941477300013545,-1.4386022450312015,wheaten
0.07384364792800699,-0.8561357628724768,1.2711536609665077,1.2320022241174977,2.3411000898850594,0.4595050765248941,-0.40398084889184166,-0.8313206578285602,1.208258583890258,-1.4886452547206082,1.4681125184906705,0.43733423817192923,-1.8823384479178806,-1.1450008552781885,1.05794768295952,0.11886708123323306,-1.116993062454665,0.3735633040888734,-0.8277883303241277,1.3652001424376592,-0.9233977758488606,-0.443636940898733,-0.128228371241511,-0.5074575915360499,1.6177011105626045,1.4911858201825559,-1.9294384959772999,-0.3544097882088883,-1.4822319367388963,-0.04213692448562415,0.7006073767784557,Abyssinian
-1.572415969942243,-0.3879781949349809,0.7756593246654054,0.8996092576439723,0.023809623678955758,-0.5802523305287012,-0.17203226284150408,-0.6641194493375508,0.7160269954077474,-2.3349484757147985,0.6561685059630523,0.5341947760392255,0.9864665588049552,-1.253651383036926,-0.9750177591256206,1.6449595734524247,-0.453541904816841,-0.3528534409351701,1.114975780838708,0.8559396166502592,-1.4090510255624376,-0.37099010397300125,-0.7848191134313632,0.12268290481144128,0.6618707948801693,-0.594415937351975,1.833619604285735,0.4620965280912153,0.2244888491334255,-1.3739299202888202,0.8788810901202851,leonberger
