pca_0,pca_1,classe
0.7611990562724041,-1.2443107477851831,wheaten
-0.5651574227282051,1.421516579332371,leonberger
0.1823924506730541,-0.669964279413762,Abyssinian
-1.2892920097086968,-0.8395840236774201,Abyssinian
-1.1102891132218882,0.872323988478805,leonberger
0.9423840817752763,0.08358567757202223,wheaten
1.5951143764969364,-0.19607081514015015,wheaten
0.3544784880424927,-0.1541954766818483,wheaten
-0.5176179122275557,-0.8352393514986908,wheaten
-1.1965908531490448,0.4980139106751373,Persian
-0.6486195298630111,0.3043136098389237,Abyssinian
-0.9531756430561582,-0.0652201303737185,Persian
0.08863177286238713,0.4977537753568162,leonberger
-0.24224493480512405,-0.7452182196610188,wheaten
-0.5105403815575145,0.1866253745912868,wheaten
0.12130988622758733,0.7113626041469322,wheaten
-0.05232271112634411,0.6007621482147363,wheaten
1.0423261411019702,-0.7964059875726165,Abyssinian
1.2663188299906785,0.8178878169574777,Persian
0.5424668570450292,-0.29282797065488847,leonberger
-1.533276591460299,-0.41631164525193526,Abyssinian
0.5540998368834343,-1.1096535362267284,Persian
0.8929361058043611,0.9077798343188478,wheaten
-1.6280564946527678,-0.4516611961869763,leonberger
-0.6910632396562192,1.1014179161275777,wheaten
0.19651864815393622,-0.624211956570987,Abyssinian
-0.27316677322064603,-1.0566550203284826,Persian
-1.3401968596417015,1.7254340642726669,leonberger
-0.05893624746607089,-0.493924934940358,leonberger
-1.67907789311509,-3.0348147156408896,Abyssinian
-0.943325411309478,0.6428346326768402,Abyssinian
-0.3916157641983262,0.21795135898486295,wheaten
0.2225567344357076,0.6707687812796088,Persian
2.369989642592124,1.1170405990087628,leonberger
2.7341086003860493,-0.2614688137637221,Persian
-0.023886569317748026,-1.8062390439357938,Persian
-0.8435509183085329,0.7881096236919765,leonberger
-0.5376055435963202,-0.08291992852669076,Abyssinian
-0.23754295092309433,-0.14100008457927043,Persian
0.31039722573991063,-0.8296065880764955,wheaten
0.30380698199545525,-0.8306389939974536,Abyssinian
-0.3407724552938802,-0.19741528584481938,Abyssinian
2.6230559422590147,0.7427819990869962,leonberger
0.016575592793600907,0.534729605896411,Abyssinian
-1.3929167900308062,2.0309523070418027,leonberger
-0.48008103152705117,0.4654845962292589,wheaten
0.14149627446404608,-1.9920989052616151,Abyssinian
1.1751153290898808,0.6143987662716642,leonberger
0.1033581229276958,-0.9531548383915707,Persian
-1.0747190710469008,-0.2165478610059654,Abyssinian
-0.1195946280837974,1.6436193336020806,Abyssinian
-1.8744720891923228,1.3194223859127345,Abyssinian
0.034034184605106245,-0.26765482234515203,wheaten
0.2644046166345052,-1.429325549803494,wheaten
-1.1755994931228775,-0.7658018273751662,leonberger
1.1519609173381664,1.7125987919321852,Abyssinian
